transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
hh.ag-gi-ya-še,achE,,aggiyas~e,2,,noun,hh.ak-qa-ya-še,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ag</font>-<font color=""#9b0000"">gi</font>-ya-<font color=""#690000"">še</font></qt>",,
ah-be,mE,lineage,ahbe,2,,noun,a-h-pi,Sg.,1st,"<qt><font color=""#d50000"">ah</font>-<font color=""#de0000"">be</font></qt>",,
a-h-hu-im,nE,comb,ahhuim,1,,noun,ah-hu-um,Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font>-<font color=""#b40000"">im</font></qt>",,
a-hi-an,nE,fruit?,ahian,1,,noun,,Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#c30000"">hi</font>-<font color=""#c30000"">an</font></qt>",,
ah-hu-um,mE,comb,ahhuum,1,,noun,a-h-hu-im,Sg.,1st,"<qt><font color=""#d50000"">ah</font>-<font color=""#d50000"">hu</font>-<font color=""#690000"">um</font></qt>",,
a-h-pi-iš-ni,nE,,ahpiis~ni,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">h</font>-<font color=""#de0000"">pi</font>-iš-<font color=""#c30000"">ni</font></qt>",,
ah-pi-ra,mE,ahpi-SG,ahpira,1,,noun,,Sg.,1st,"<qt><font color=""#d50000"">ah</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">ra</font></qt>",,
a-h-ti,nE,capital,ahti,1,,noun,a-h-da-a,Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">ti</font></qt>",,
a-h-te,nE,capital,ahte,2,,noun,"a-h-da-a, a-h-ti",Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">h</font>-te</qt>",,
ah?-šá,nE,procure??-3SG-ša?,ahs~a,1,,noun,,Sg.,1st,"<qt><font color=""#d50000"">ah</font>-<font color=""#c30000"">šá</font></qt>",,
a-h-pi,nE,lineage,ahpi,1,,noun,"a-ap-pi, ap-hi-e, ah-be, e-ip-pi, DINGIR.GAL.a-h-pi-ri, hw.huban.a-h-pi, hw.mu-uk-tu4-na.a-h-pi, hw.na-ab-ba-h-pi, hw.na-ap.a-h-pi, f.na-nu.a-h-pi, f.za-nah-pi, v.im-ba-ap-pi, hi-iš.a-ha-be",Sg.,3rd Anim.,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">h</font>-<font color=""#de0000"">pi</font></qt>",,
ah-pi,mE,lineage,ahpi,1,,noun,"a-h-pi, ki-du-ma-pi-i",Sg.,3rd Anim.,"<qt><font color=""#d50000"">ah</font>-<font color=""#de0000"">pi</font></qt>",,
a-h-ši-mar,nE,,ahs~imar,2,,noun,,Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">mar</font></qt>",,
a-i-in,mE,house,aiin,1,,noun,,,,"<qt><font color=""#690000"">a</font>-<font color=""#9b0000"">i</font>-in</qt>",,
2.hh.ak-qa-ya,achE,haxāyā,akqaya,6,haxāyā,noun,"hh.ak-qa-hi-ya, hh.ak-qa-ya-iš, hh.ak-qa-ya-iš-šá",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">ya</font></qt>",,
hh.ak-qa-ya-iš,achE,haxāya-š,akqayais~,1,haxāya,noun,"hh.ak-qa-hi-ya, hh.ak-qa-ya-iš, hh.ak-qa-ya-iš-šá",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">ya</font>-iš</qt>",,
hh.ak-qa-ya-iš-šá,achE,haxāya-šai,akqayais~s~a,1,haxāya-šai,noun,hh.ak-qa-ya-še,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">ya</font>-iš-<font color=""#c30000"">šá</font></qt>",,
hh.ak-qa-ya-še,,haxāya-šai,akqayas~e,10,haxāya-šai,noun,"hh.ak-qa-a-še, hh.ak-qa-a-ya-še, hh.ak-qa-e-iš-še, hh.ak-qa-e-še, hh.ak-qa-še, hh.ak-qa-ya-iš-šá, hh.ak-ya-a-še, hh.ak-ya-še, ha-qa-ya-še",Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">ya</font>-<font color=""#690000"">še</font></qt>",,
ak-sir.ŠIMUT,,aksi-SG-Šimut,aksirs~imut,1,,noun,,Sg.,1st,"<qt><font color=""#690000"">ak</font>-<font color=""#690000"">sir</font>.<font color=""#00ff00"">ŠIMUT</font></qt>",,
[ak]-še-ir,nE,aksi-SG,aks~eir,1,,noun,,,,"<qt><font color=""#690000"">ak</font>-<font color=""#690000"">še</font>-ir</qt>",,
ak-ti-ip,mE,glazed.brick-PL,aktiip,1,,noun,,Sg.,1st,"<qt><font color=""#690000"">ak</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
ak-ti-ip-pa,mE,glazed.brick-PL,aktiippa,3,,noun,,Sg.,1st,"<qt><font color=""#690000"">ak</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">pa</font></qt>",,
hh.ak-ya-a-še,achE,haxāya-šai,akyaas~e,3,haxāya-šai,noun,hh.ak-qa-ya-še,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">a</font>-<font color=""#690000"">še</font></qt>",,
hh.ak-ya-še,achE,haxāya-šai,akyas~e,3,haxāya-šai,noun,hh.ak-qa-ya-še,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">še</font></qt>",,
a-li-im-e-li-ri,oE,acropolis-3SG.AGR,aliimeliri,1,ālim-elîm,noun,,,,"<qt><font color=""#690000"">a</font>-li-<font color=""#b40000"">im</font>-<font color=""#690000"">e</font>-li-<font color=""#9b0000"">ri</font></qt>",,
a-li-e-li-ri,mE,acropolis-3SG.AGR,alieliri,21,āli-elî,noun,,,,"<qt><font color=""#690000"">a</font>-li-<font color=""#690000"">e</font>-li-<font color=""#9b0000"">ri</font></qt>",,
a-li-me-lu,,acropolis-1SG.AGR?,alimelu,1,ālim-elîm,noun,a-li-me-lu-ur-ra,,,"<qt><font color=""#690000"">a</font>-li-<font color=""#9b0000"">me</font>-<font color=""#690000"">lu</font></qt>",,
a-lu-me-lu,mE,acropolis,alumelu,,ālum-elû,noun,,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">lu</font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">lu</font></qt>",,
a-lu-me-lu-ri,mE,acropolis-3SG.AGR,alumeluri,1,ālum-elû,noun,a-li-im-e-li-ri,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">lu</font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">lu</font>-<font color=""#9b0000"">ri</font></qt>",,
GIŠ.am,nE,,am,2,,noun,,Sg.,1st,"<qt><font color=""#b40000"">GIŠ</font>.am</qt>",,
a-ma-nu-iš,achE,vimānya-š,amanuis~,1,vimānya,noun,,Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#b40000"">ma</font>-nu-iš</qt>",,
a-ma-za.ul-li-ib?-b[e],,,amazaulliibbe,1,,noun,,Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">za</font>.ul-li-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
ù-tu,,utu,utu,,,noun,"a-gi-ya-ù-tu, ah-ti-ya-ù-tu, f.a-ma-a-a.ù-tu, pu-zi.ù-tu, pu-zu-ú.ù-tu, te-im-ti.[ù]-tú",,,<qt>ù-tu</qt>,,
UTU.É.be-na,nE,,utuebena,,,noun,,,,"<qt><font color=""#d50000"">UTU</font>.<font color=""#690000"">É</font>.<font color=""#de0000"">be</font>-na</qt>",,
am-ba-ra-ba-ráš,achE,hambārabara-š,ambarabaras~,,hambārabara,noun,,,,"<qt>am-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ráš</font></qt>",,
am-ba-ra-bar-ra,achE,hambārabara,ambarabarra,2,,noun,"am-ba-[ra-b]a-ra, am-ba-ra-ba-ráš, am-ba-ra-bar-ráš-be",,,"<qt>am-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-<font color=""#de0000"">bar</font>-<font color=""#690000"">ra</font></qt>",,
am-ba-[ra-b]a-ra,achE,hambārabara,ambarabara,2,hambārabara,noun,"am-ba-ra-ba-rá(š), am-ba-ra-bar-ra, am-ba-ra-bar-rá(š-be)",Sg.,1st,"<qt>am-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font></qt>",,
am-ba-ra-bar-ráš,achE,hambārabara-š,ambarabarras~,8,hambārabara,noun,,,,"<qt>am-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-<font color=""#de0000"">bar</font>-<font color=""#b40000"">ráš</font></qt>",,
am-ba-ra-bar-ráš-be,achE,hambārabara-š-PL,ambarabarras~be,3,hambārabara,noun,,,,"<qt>am-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-<font color=""#de0000"">bar</font>-<font color=""#b40000"">ráš</font>-<font color=""#de0000"">be</font></qt>",,
am-ba-ráš,achE,hambāra-š,ambaras~,24,hambāraš,noun,ha-ba-ráš,Sg.,1st,"<qt>am-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ráš</font></qt>",,
am-ba-ri-ya-iš,achE,hambārya-š,ambariyais~,2,hambārya,noun,am-ba-ráš,,,"<qt>am-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font>-iš</qt>",,
am-iš,nE,,amis~,1,,noun,,Sg.,1st,<qt>am-iš</qt>,,
2.am-ma,achE,now-in,amma,5,,noun,,,,"<qt>am-<font color=""#b40000"">ma</font></qt>",,
am-ma,"oE, mE, nE, achE",mother,amma,1,,noun,"am-ma.ha-aš-du-uk, i-ri-si.am-ma, ku-uk.am-me.te-im-di-ir, la-h-ma-at.am-ma, f.si-ya-šu-um.am-ma, f.šu-ya-šu-um.am-ma, am-ma-e, am-ma.ha-al-ki, am-ma.ha-te-it, am-ma.ku-te-ir-ra, v.am-ma.la-tin, am-ma.li-da-ar, am-ma-me, am-ma.me-en-na.ri-[iš]-šà-a-ra-a, am-mar, am-ma-ra, f.am-ma.ši-iš-na, f.am-ma.te-en, f.am-ma.te-na, f.am-ma.zí-ráš, am-mi-ri-na, ku-uk.am-ma.te-im-di-ir, (f.)am-ma(.ši-iš-na)",Pl.,1st,"<qt>am-<font color=""#b40000"">ma</font></qt>",,
f.am-ma,"oE, mE, nE, achE",mother,amma,1,,noun,"am-ma.ha-aš-du-uk, i-ri-si.am-ma, ku-uk.am-me.te-im-di-ir, la-h-ma-at.am-ma, f.si-ya-šu-um.am-ma, f.šu-ya-šu-um.am-ma, am-ma-e, am-ma.ha-al-ki, am-ma.ha-te-it, am-ma.ku-te-ir-ra, v.am-ma.la-tin, am-ma.li-da-ar, am-ma-me, am-ma.me-en-na.ri-[iš]-šà-a-ra-a, am-mar, am-ma-ra, f.am-ma.ši-iš-na, f.am-ma.te-en, f.am-ma.te-na, f.am-ma.zí-ráš, am-mi-ri-na, ku-uk.am-ma.te-im-di-ir, (f.)am-ma(.ši-iš-na)",Pl.,1st,,,
2.am-ma-e,mE,now-in-3SG.POSS,ammae,1,,noun,,,,"<qt>am-<font color=""#b40000"">ma</font>-<font color=""#690000"">e</font></qt>",,
am-ma-e,mE,amma-3SG.POSS,ammae,1,,noun,,,,"<qt>am-<font color=""#b40000"">ma</font>-<font color=""#690000"">e</font></qt>",,
f.am-ma-lu-ip,achE,ammalu-PL,ammaluip,2,,noun,,,,"<qt><font color=""#e10000"">f</font>.am-<font color=""#b40000"">ma</font>-<font color=""#690000"">lu</font>-<font color=""#690000"">ip</font></qt>",woman,
am-mar,,amma-SG,ammar,1,,noun,,Sg.,1st,"<qt>am-<font color=""#9b0000"">mar</font></qt>",,
am-ma-me,mE,amma-INANIM,ammame,1,,noun,,Sg.,1st,"<qt>am-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">me</font></qt>",,
am-ma-ra,mE,amma-3SG.AGR,ammara,1,,noun,,,,"<qt>am-<font color=""#b40000"">ma</font>-<font color=""#690000"">ra</font></qt>",,
me-da-su-na-še,achE,vaidačuna-šai,medasunas~e,,vaidačuna-šai,noun,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">su</font>-na-<font color=""#690000"">še</font></qt>",,
te-el-te-man-pa,nE,telte-man-PL,deeltemanpa,2,,noun,te-el-[te].lg,,,"<qt>te-<font color=""#9b0000"">el</font>-te-<font color=""#690000"">man</font>-<font color=""#690000"">pa</font></qt>",,
te-e-me,oE,tribute?,deeme,1,,noun,"te-e-mi, te-im-ma",,,"<qt>te-<font color=""#690000"">e</font>-<font color=""#9b0000"">me</font></qt>",,
te-en-gi-im,mE,,deengiim,1,,noun,,,,"<qt>te-<font color=""#690000"">en</font>-<font color=""#9b0000"">gi</font>-<font color=""#b40000"">im</font></qt>",,
te-e-mi,mE,tribute,deemi,1,,noun,te-e-me,,,"<qt>te-<font color=""#690000"">e</font>-mi</qt>",,
te-en,"oE, nE",lenient,deen,1,,noun,"hw.ad-da.te-en, f.am-ma.te-en, f.ta-ak-me.te-en",,,"<qt>te-<font color=""#690000"">en</font></qt>",,
te-li,oE,,deli,,,noun,,,,<qt>te-li</qt>,,
te-lik-me,oE,write-PASS.PTCP-INANIM,delikme,1,,noun,te-li,,,"<qt>te-<font color=""#b40000"">lik</font>-<font color=""#9b0000"">me</font></qt>",,
hh.te-li-nu-ip,achE,,delinuip,2,,noun,v.te-ul-nu-ip,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.te-li-nu-<font color=""#690000"">ip</font></qt>",,
te-ma,mE,,dema,1,,noun,,,,"<qt>te-<font color=""#b40000"">ma</font></qt>",,
f.te-nu-uk-kaš-be,achE,Tenukku-PL,denuukkas~be,1,,noun,h.te-in-uk-ku,Pl.,3rd Anim.,"<qt><font color=""#e10000"">f</font>.te-nu-<font color=""#9b0000"">uk</font>-<font color=""#de0000"">kaš</font>-<font color=""#de0000"">be</font></qt>",woman,
te-pi,nE,,depi,,,noun,,,,"<qt>te-<font color=""#de0000"">pi</font></qt>",,
dè-pi-ir,oE,write-SG,depiir,1,,noun,de-bi-ir,Sg.,3rd Anim.,"<qt><font color=""#d50000"">dè</font>-<font color=""#de0000"">pi</font>-ir</qt>",,
te-pi-ir,nE,,depiir,2,,noun,te-ib-ba,Sg.,3rd Anim.,"<qt>te-<font color=""#de0000"">pi</font>-ir</qt>",,
te-nu-um,nE,dēnum,denuum,2,dēnum,noun,,,,"<qt>te-nu-<font color=""#690000"">um</font></qt>",,
te-nu-um.da-ut-ti-ra,,dēnum-dauti-SG,denuumdauttira,,dēnum,noun,,,,"<qt>te-nu-<font color=""#690000"">um</font>.<font color=""#9b0000"">da</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
2.te-na,nE,leniency,dena,1,,noun,,,,<qt>te-na</qt>,,
am-ni,mE,,amni,1,,noun,,Sg.,1st,"<qt>am-<font color=""#c30000"">ni</font></qt>",,
AN.lg,nE,heaven,an,1,,noun,,,,"<qt><font color=""#c30000"">AN</font>.<font color=""#690000"">lg</font></qt>",,
a-na-[…],mE,,ana,1,,noun,,,,"<qt><font color=""#690000"">a</font>-na-<font color=""#9b0000"">…</font></qt>",,
a-na-ku.lg,mE,anāku,anaku,10,anāku,noun,an-nu-uk-ir-na,Sg.,1st,"<qt><font color=""#690000"">a</font>-na-<font color=""#d50000"">ku</font>.<font color=""#690000"">lg</font></qt>",,
AN.BAR.lg,,iron,anbar,6,,noun,,,,"<qt><font color=""#c30000"">AN</font>.<font color=""#de0000"">BAR</font>.<font color=""#690000"">lg</font></qt>",,
AN.BAR.lg.kás-zí-ra,nE,iron-strike-SG,anbarkaszira,1,,noun,AN.BAR.lg.kás-zí-ip,Sg.,3rd Anim.,"<qt><font color=""#c30000"">AN</font>.<font color=""#de0000"">BAR</font>.<font color=""#690000"">lg</font>.<font color=""#00ff00"">kás</font>-<font color=""#690000"">zí</font>-<font color=""#690000"">ra</font></qt>",,
AN.BAR.lg.kás-zí-ip,achE,iron-strike-PL,anbarkasziip,1,,noun,AN.BAR.lg.kás-zí-ra,,,"<qt><font color=""#c30000"">AN</font>.<font color=""#de0000"">BAR</font>.<font color=""#690000"">lg</font>.<font color=""#00ff00"">kás</font>-<font color=""#690000"">zí</font>-<font color=""#690000"">ip</font></qt>",,
AN.BAR.lg.qa-zí-ip,achE,iron-strike-PL,anbarqaziip,5,,noun,"AN.BAR.lg.kás-zí-ip, AN.BAR.lg.kás-zí-ra",,,"<qt><font color=""#c30000"">AN</font>.<font color=""#de0000"">BAR</font>.<font color=""#690000"">lg</font>.<font color=""#00ff00"">qa</font>-<font color=""#690000"">zí</font>-<font color=""#690000"">ip</font></qt>",,
an-du-na-iš,,handaunā-š,andunais~,1,handaunā,noun,,Sg.,1st,"<qt><font color=""#c30000"">an</font>-<font color=""#9b0000"">du</font>-na-iš</qt>",,
a-ni-ir,,anir,aniir,1,,noun,,,,"<qt><font color=""#690000"">a</font>-<font color=""#c30000"">ni</font>-ir</qt>",,
hh.an-man-taš,achE,anvanta-š,anmantas~,14,anvantaš,noun,,Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">an</font>-<font color=""#690000"">man</font>-<font color=""#b40000"">taš</font></qt>",,
la-gi-ib-ba,achE,la-k-PL,lagiibba,,,noun,la-ki-ib-ba,Pl.,3rd Anim.,"<qt>la-<font color=""#9b0000"">gi</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,-k
la-gi-ul,achE,lan-giul,lagiul,,,noun,d.la-an-gi-ul,,,"<qt>la-<font color=""#9b0000"">gi</font>-ul</qt>",month,
[d].la-gi-ul?-li?,achE,lan-giul,lagiulli,,,noun,d.la-an-gi-ul,,,"<qt><font color=""#c30000"">d</font>.la-<font color=""#9b0000"">gi</font>-ul-li</qt>",month,
h.an-nu-ma-an,,anvan,annumaan,2,anvan,noun,"hh.an-man-taš, hh.an-nu-mi-ud-da, hh.an-nu-man-da",Sg.,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-nu-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font></qt>",,
hh.an-mi-da,achE,anvita,anmida,5,anvita,noun,"hh.an-mi-ud-da, hh.an-mi-taš, hh.an-mi-ut-taš",Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">an</font>-mi-<font color=""#9b0000"">da</font></qt>",,
hh.an-mi-taš,achE,anvita-š,anmitas~,1,anvitaš,noun,"hh.an-mi-ud-da, hh.an-mi-da, hh.an-mi-ut-taš",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">an</font>-mi-<font color=""#b40000"">taš</font></qt>",,
hh.an-mi-ud-da,achE,anvita,anmiudda,9,anvita,noun,"hh.an-mi-da, hh.an-mi-taš, hh.an-mi-ut-taš",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">an</font>-mi-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
hh.an-mi-ut-taš,achE,anvita-š,anmiuttas~,1,anvitaš,noun,"hh.an-mi-da, hh.an-mi-taš, hh.an-mi-ud-da",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">an</font>-mi-<font color=""#d50000"">ut</font>-<font color=""#b40000"">taš</font></qt>",,
AN.NA.lg,,anāku,anna,1,,noun,a-na-ku.lg,Sg.,1st,"<qt><font color=""#c30000"">AN</font>.<font color=""#00ff00"">NA</font>.<font color=""#690000"">lg</font></qt>",,
GIŠ.an-na-an,achE,juice,annaan,10,,noun,"an-na-in, GIŠ.in-na-in, GIŠ.GIR.lg",Sg.,1st,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#c30000"">an</font>-na-<font color=""#c30000"">an</font></qt>",,
an-na-in,achE,juice,annain,,,noun,"GIŠ.an-na-an, GIŠ.in-na-in, GIŠ.GIR.lg",,,"<qt><font color=""#c30000"">an</font>-na-in</qt>",,
d.ha-na-ma-kaš-iš,achE,ānāmaka-š,hanamakas~is~,,ānāmaka,noun,d.ha-na-ma-kaš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">ha</font>-na-<font color=""#b40000"">ma</font>-<font color=""#de0000"">kaš</font>-iš</qt>",month,
ha-na-man-qa,achE,ānāmaka,hanamanqa,,ānāmaka,noun,d.ha-na-ma-qa,,,"<qt><font color=""#690000"">ha</font>-na-<font color=""#690000"">man</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",month,
d.ha-na-man-kaš,achE,Ānāmakaš,hanamankas~,,ānāmaka,noun,d.ha-na-ma-kaš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">ha</font>-na-<font color=""#690000"">man</font>-<font color=""#de0000"">kaš</font></qt>",month,
d.ha-na-ma-qa,achE,Ānāmaka,hanamaqa,1,ānāmaka,noun,,,,,,
d.ha-na-ma-qa-iš,achE,Ānāmaka-š,hanamaqais~,1,ānāmaka,noun,,,,,,
d.ha-na-mi-ik-qa,achE,Ānāmaka,hanamiikqa,1,ānāmaka,noun,d.ha-na-ma-kaš,,,,,
d.ha-na-muk-qa,achE,Ānāmaka,hanamukqa,1,ānāmaka,noun,d.ha-na-mi-ik-qa,,,,,
hh.ha-mi-ya-ak?-ši-iš,achE,hamyaxši-š,hamiyaaks~iis~,,hamyaxši,noun,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ha</font>-mi-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ak</font>-<font color=""#c30000"">ši</font>-iš</qt>",,
d.ha-mi-ya-maš,achE,ϑvayaxvā-š,hamiyamas~,,ϑvayaxvā,noun,"d.ha-mi-ma, d.sa-mi-ya-maš",,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">ha</font>-mi-<font color=""#9b0000"">ya</font>-<font color=""#de0000"">maš</font></qt>",month,
ha-na?-ba?-áš?-iš,achE,,hanabaas~is~,,,noun,,,,"<qt><font color=""#690000"">ha</font>-na-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">áš</font>-iš</qt>",,
d.ha-na-ma-ak,achE,ānāmaka,hanamaak,,ānāmaka,noun,d.ha-na-ma-kaš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">ha</font>-na-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",month,
d.ha-na-ma-ak-kaš,achE,ānāmaka-š,hanamaakkas~,,ānāmaka,noun,d.ha-na-ma-kaš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">ha</font>-na-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#de0000"">kaš</font></qt>",month,
d.ha-na-ma-ak-qa,achE,ānāmaka,hanamaakqa,,ānāmaka,noun,d.ha-na-ma-kaš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">ha</font>-na-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",month,
d.ha-na-ma-ak-qa-iš,achE,ānāmaka-š,hanamaakqais~,,ānāmaka,noun,d.ha-na-ma-kaš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">ha</font>-na-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ka<small>4</small></font>-iš</qt>",month,
d.ha-na-ma-ik-kaš,achE,ānāmaka-š,hanamaikkas~,,ānāmaka,noun,d.ha-na-ma-kaš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">ha</font>-na-<font color=""#b40000"">ma</font>-<font color=""#c30000"">ik</font>-<font color=""#de0000"">kaš</font></qt>",month,
d.ha-na-ma-kaš,achE,Ānāmaka-š,hanamakas~,,ānāmaka,noun,"d.an-na-ma-ak-qa, d.an-na-ma-ak-kaš, d.an-na-ma-kaš, d.an-na-ma-kaš-iš, d.an-na-ma-qa, d.ha-na-ma-ak, d.ha-na-ma-ak-kaš, ha-na-ma-ak-qa, d.ha-na-ma-ak-qa-iš, d.ha-na-ma-ik-kaš, d.ha-na-ma-kaš-iš, d.ha-na-man-kaš, ha-na-man-qa, d.ha-na-ma-qa, d.ha-na-ma-qa-iš, d.ha-na-mi-ik-qa, d.ha-na-muk-qa",,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">ha</font>-na-<font color=""#b40000"">ma</font>-<font color=""#de0000"">kaš</font></qt>",month,
hh.an-nu-man-da,achE,anvanta,annumanda,1,anvanta,noun,"hh.an-man-taš, hh.an-nu-mi-ud-da",Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">an</font>-nu-<font color=""#690000"">man</font>-<font color=""#9b0000"">da</font></qt>",,
hh.an-nu-mi-ud-da,achE,anvita,annumiudda,2,anvita,noun,hh.an-mi-ud-da,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">an</font>-nu-mi-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
an-qa-ap,nE,ring-PL,anqaap,3,unqu,noun,an-qa-ap,Sg.,,"<qt><font color=""#c30000"">an</font>-<font color=""#00ff00"">qa</font>-<font color=""#9b0000"">ap</font></qt>",,
v.ha-ti-hu.lg,nE,,hatihu,,,noun,,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ti</font>-<font color=""#d50000"">hu</font>.<font color=""#690000"">lg</font></qt>",,
ha-ti-i[p],oE,,hatiip,,,noun,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
ha-ti-ir,oE,within-SG,hatiir,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">ti</font>-ir</qt>",,
ha-tin,nE,east,hatin,2,,noun,ha-te-um-me,,,"<qt><font color=""#690000"">ha</font>-<font color=""#9b0000"">tin</font></qt>",,
2.ha-tin,achE,,hatin,1,,noun,ha-te-en,,,"<qt><font color=""#690000"">ha</font>-<font color=""#9b0000"">tin</font></qt>",,
