transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
a-a,"oE, nE",ai,aa,2,,adjective,"a-ù-ù, a-a-i-[im?]-bu",Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">a</font></qt>",,
h.hi-bat-tin-na,achE,,hibattinna,,,adjective,h.hi-ba-at,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">hi</font>-<font color=""#de0000"">bat</font>-<font color=""#9b0000"">tin</font>-na</qt>",,-na
v.ha-ak-qa-man-nu-iš-ši-ya,achE,Achæmenid,haakqamannuis~s~iya,,haxāmanišya,adjective,"hhh.ha-qa-man-na-šá, v.ha-qa-man-nu-iš-ši-ya, v.ha-qa-man-nu-ši-ya",,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">man</font>-nu-iš-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">ya</font></qt>",,
am-mín-nu,achE,same?,amminnu,1,,adjective,,Sg.,1st,"<qt>am-<font color=""#e10000"">mín</font>-nu</qt>",,
te-man?-na?-na,achE,,demannana,,,adjective,hh.te-man,,,"<qt>te-<font color=""#690000"">man</font>-na-na</qt>",,
te-na,achE,,dena,4,,adjective,"hw.ad-da.te-na, hh.i-gi.te-na, v.im-ba-de-en-na, hw.man.te-na-ir",,,<qt>te-na</qt>,,
lag-gi-ma-na,achE,la-na,laggimana,,,adjective,,,,"<qt><font color=""#00ff00"">lag</font>-<font color=""#9b0000"">gi</font>-<font color=""#b40000"">ma</font>-na</qt>",,-na
la-gi,nE,la-k,lagi,,,adjective,,,,"<qt>la-<font color=""#9b0000"">gi</font></qt>",,-k
la-gi-ik,nE,lak-k,lagiik,,,adjective,,,,"<qt>la-<font color=""#9b0000"">gi</font>-<font color=""#c30000"">ik</font></qt>",,-k
[an]-nu-kur-ir-na,nE,anāku-SG-na,annukurirna,1,,adjective,an-nu-uk-ir-na,,,"<qt><font color=""#c30000"">an</font>-nu-<font color=""#cd0000"">kur</font>-ir-na</qt>",,
ha-na-ak-[ki]-ir-na,nE,anāku-SG-n,hanaakkiirna,,annaku,adjective,an-nu-uk-ir-na,,,"<qt><font color=""#690000"">ha</font>-na-<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-ir-na</qt>",,
an-nu-uk-ir-na,nE,anāku-SG-na,annuukirna,12,,adjective,"ha-na-ak-[ki]-ir-na, [an]-nu-kur-ir-na",,,"<qt><font color=""#c30000"">an</font>-nu-<font color=""#9b0000"">uk</font>-ir-na</qt>",,
an-[nu-uk-ir]-ra-ni,nE,anāku-SG-na,annuukirrani,1,,adjective,,,,"<qt><font color=""#c30000"">an</font>-nu-<font color=""#9b0000"">uk</font>-ir-<font color=""#690000"">ra</font>-<font color=""#c30000"">ni</font></qt>",,
ha-te-um-me,nE,east-INANIM,hateumme,1,,adjective,ha-tin,,,"<qt><font color=""#690000"">ha</font>-te-<font color=""#690000"">um</font>-<font color=""#9b0000"">me</font></qt>",,-me
ha-te-ya,mE,,hateya,,,adjective,,,,"<qt><font color=""#690000"">ha</font>-te-<font color=""#9b0000"">ya</font></qt>",,
šil-ha-na,nE,strong-ACT.PTCP,s~ilhana,1,,adjective,,Sg.,1st,"<qt><font color=""#00ff00"">šil</font>-<font color=""#690000"">ha</font>-na</qt>",,-n-
šil-la-ak,achE,strong-PASS.PTCP,s~illaak,1,,adjective,,Sg.,1st,"<qt><font color=""#00ff00"">šil</font>-la-<font color=""#690000"">ak</font></qt>",,-k
šil-la-qa,achE,strongly,s~illaqa,1,,adjective,,Sg.,1st,"<qt><font color=""#00ff00"">šil</font>-la-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
šil-ha-h,nE,strong,s~ilhah,1,,adjective,,,,"<qt><font color=""#00ff00"">šil</font>-<font color=""#690000"">ha</font>-<font color=""#d50000"">h</font></qt>",,
ši-iš-ni-nu,achE,beautiful?,s~iis~ninu,1,,adjective,,,,"<qt><font color=""#c30000"">ši</font>-iš-<font color=""#c30000"">ni</font>-nu</qt>",,
ši-iš-qa-qa,achE,,s~iis~qaqa,,,adjective,,,,"<qt><font color=""#c30000"">ši</font>-iš-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ši-iš-tur-ra-ip,achE,,s~iis~turraip,,,adjective,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">ši</font>-iš-<font color=""#b40000"">tur</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ip</font></qt>",,
an?-za?-an-ri,nE,Anšan-SG,anzaanri,1,,adjective,an-za-an,,,"<qt><font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ri</font></qt>",,
kut-tan-na,achE,completely,guttanna,,,adjective,"kut-tan, kut-tan-na, kut-tin-na, ku-ut-ti-na, ni-kut-na, -tin-na, man-ni-ki-tin-na, man-ir-ki-tin-na",,,"<qt><font color=""#c30000"">kut</font>-<font color=""#c30000"">tan</font>-na</qt>",,
kut-tan,achE,completely,guttan,,,adjective,kut-ti-na,,,"<qt><font color=""#c30000"">kut</font>-<font color=""#c30000"">tan</font></qt>",,
kut-tin-na,achE,completely,guttinna,,,adjective,kut-ti-na,,,"<qt><font color=""#c30000"">kut</font>-<font color=""#9b0000"">tin</font>-na</qt>",,
kut-ti-na,achE,completely,guttina,,,adjective,"kut-tan, kut-tan-na, kut-tin-na, ku-ut-ti-na, ni-kut-na, -tin-na, man-ni-ki-tin-na, man-ir-kut-tin-na",,,"<qt><font color=""#c30000"">kut</font>-<font color=""#690000"">ti</font>-na</qt>",,
ap-pu-ki,mE,eternal,appuki,1,epēqu,adjective,ap-pu-ki-i,Sg.,1st,"<qt><font color=""#9b0000"">ap</font>-<font color=""#9b0000"">pu</font>-<font color=""#690000"">ki</font></qt>",,
ap-pu-ki-i,mE,eternal?,appukii,1,epēqu,adjective,ap-pu-ki,,,"<qt><font color=""#9b0000"">ap</font>-<font color=""#9b0000"">pu</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">i</font></qt>",,
ap-pu-qa,achE,earlier,appuqa,1,,adjective,ha-pu-qa,Sg.,1st,"<qt><font color=""#9b0000"">ap</font>-<font color=""#9b0000"">pu</font>-<font color=""#b40000"">qa</font></qt>",,
ap-pu-qa-na,achE,earlier-GEN,appuqana,1,,adjective,,Sg.,1st,"<qt><font color=""#9b0000"">ap</font>-<font color=""#9b0000"">pu</font>-<font color=""#b40000"">qa</font>-na</qt>",,
ú-ba-šá-a-taš,achE,upasaita-š,ubas~aatas~,,upasaita,adjective,hu-ba-šá-a-taš,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">a</font>-<font color=""#b40000"">taš</font></qt>",,
h.hu-ut-pír-ri-nu,achE,,huutpirrinu,,,adjective,h.hu-ut-pír-ri,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font>-nu</qt>",,
gi-ti-qa,achE,refine-PASS.PTCP+,gitiqa,1,,adjective,,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
GIBÍL,nE,burnt,gibil,1,,adjective,,Pl.,3rd Anim.,"<qt><font color=""#00ff00"">GIBÍL</font></qt>",,
a-ta-ar-im-ma,mE,ata-SG-imma,ataarimma,1,,adjective,a-ta-ar,Sg.,1st,"<qt><font color=""#690000"">a</font>-ta-ar-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,
áš-tuk,nE,honour-PASS.PTCP,as~tuk,1,,adjective,ha-áš-tu4-uk,Sg.,1st,"<qt><font color=""#9b0000"">áš</font>-<font color=""#b40000"">tuk</font></qt>",,-k
[ha?]-al?-hi,oE,harmful,haalhi,1,,adjective,,,,"<qt><font color=""#690000"">ha</font>-al-<font color=""#c30000"">hi</font></qt>",,
hal-ki,"oE, mE, nE",halki,halki,,,adjective,"at-ta.ha-al-ki, at-ta.me-ir-ra.hal-ki, te-im-ti.hal-ki, v.te-ip.hal-ki, te-ip-ti.hal-ki, i-gi.hal-ki, me-en-ra.hal-ki",,,"<qt><font color=""#9b0000"">hal</font>-<font color=""#690000"">ki</font></qt>",,
me-iš-šá-meš-na,nE,,meis~s~ames~na,,,adjective,,,,"<qt><font color=""#9b0000"">me</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#00ff00"">meš</font>-na</qt>",,
me-te-ya,mE,victorious,meteya,1,,adjective,,,,"<qt><font color=""#9b0000"">me</font>-te-<font color=""#9b0000"">ya</font></qt>",,
me-ul-li,achE,long,meulli,,,adjective,,,,"<qt><font color=""#9b0000"">me</font>-ul-li</qt>",,
me-ul-li-ik,achE,long-PASS.PTCP?,meulliik,,,adjective,me-lu-uk,,,"<qt><font color=""#9b0000"">me</font>-ul-li-<font color=""#c30000"">ik</font></qt>",,
me-šá-na,achE,,mes~ana,,,adjective,me-šá-an,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">šá</font>-na</qt>",month,
me-šá-nu,achE,,mes~anu,,,adjective,me-šá-na,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">šá</font>-nu</qt>",,
me-ši-in,achE,future,mes~iin,,,adjective,"me-iš-ši-in, me-šá-an",,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">ši</font>-in</qt>",,
ri-e-ru-um-ma,oE,grainfield-LOC,rieruumma,1,,adjective,ri-ru-um,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">e</font>-<font color=""#b40000"">ru</font>-<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font></qt>",,
at-tuk,achE,dig-PASS.PTCP,attuk,1,,adjective,,,,"<qt><font color=""#690000"">at</font>-<font color=""#b40000"">tuk</font></qt>",,
at-tuk-qa,achE,attu-PASS.PTCP+,attukqa,1,,adjective,at-tuk,,,"<qt><font color=""#690000"">at</font>-<font color=""#b40000"">tuk</font>-<font color=""#b40000"">qa</font></qt>",,
az-za-qa,"nE, achE",big,azzaqa,10,,adjective,"ha-za-qa, ha-iz-za-ik-qa, hh.az-za-ak-ra",Sg.,1st,"<qt><font color=""#9b0000"">az</font>-<font color=""#9b0000"">za</font>-<font color=""#b40000"">qa</font></qt>",,
h.ba-ak-tar-ri-iš-mar,,Bactria-from,baaktarriis~mar,2,bāxtriš,adjective,"v.ba-ik-tur-ri-iš, -mar",Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font>-<font color=""#c30000"">tar</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#9b0000"">mar</font></qt>",,
h.ba-ak-ti-iš-hu-mar,achE,Bactria-ABL,baaktiis~humar,1,,adjective,,Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ti</font>-iš-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">mar</font></qt>",,
v.ba-ak-tur-ri-iš,achE,Bactrian,baakturriis~,2,bāxtriš,adjective,h.ba-ak-tar-ri-iš-mar,Sg.,3rd Anim.,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font>-<font color=""#b40000"">tur</font>-<font color=""#9b0000"">ri</font>-iš</qt>",,
ba-at-mi-na,nE,under,baatmina,1,,adjective,,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#690000"">at</font>-mi-na</qt>",,
pa-at-mi-na,nE,under,baatmina,1,,adjective,,,,,,
ba-gi-maš,achE,half.grown,bagimas~,6,,adjective,,Sg.,1st,"<qt><font color=""#9b0000"">ba</font>-<font color=""#9b0000"">gi</font>-<font color=""#de0000"">maš</font></qt>",,
ba-ha-ar-ra,mE,good-SG,bahaarra,1,,adjective,,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#690000"">ha</font>-ar-<font color=""#690000"">ra</font></qt>",,
ba-ha,"oE, mE, nE",good,baha,3,,adjective,"ba-ha-ap-pi, ba-ha-[ar], ba-ha-ar-ra, d.ba-ha-ib?-be, h.ba-har.ak-ši-ri",,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#690000"">ha</font></qt>",,
d.ba-ha,"oE, mE, nE",good,baha,3,,adjective,"ba-ha-ap-pi, ba-ha-[ar], ba-ha-ar-ra, d.ba-ha-ib?-be, h.ba-har.ak-ši-ri",,,,,
d.ba-ha-ib?-be,nE,good-PL,bahaibbe,1,,adjective,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ha</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
ba-ha-pi,mE,good-PL,bahapi,1,,adjective,,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#690000"">ha</font>-<font color=""#e40000"">pi</font></qt>",,
ba-li-na,achE,bali-na,balina,1,,adjective,ba-la,,,"<qt><font color=""#9b0000"">ba</font>-li-na</qt>",,
pa-man-qa-na,,paman-ka-na,bamanqana,1,,adjective,pa-man,,,"<qt><font color=""#690000"">pa</font>-<font color=""#690000"">man</font>-<font color=""#b40000"">qa</font>-na</qt>",,
hh.ba-pi-ru-iš,achE,bābiruš,bapiruis~,4,bābiruš,adjective,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">ba</font>-<font color=""#de0000"">pi</font>-<font color=""#b40000"">ru</font>-iš</qt>",,
pap-pi-na,nE,pappi-na,bappina,1,,adjective,pap-pi,,,"<qt><font color=""#9b0000"">pap</font>-<font color=""#de0000"">pi</font>-na</qt>",,
2.ba-ri-iš,achE,bārya-š,bariis~,1,bārya,adjective,"ba-ri-ya, ba-ri-ya-iš, tuk-li.ba-ri-iš.hu-ut-ti-ra, tuk-li.ba-ri-iš.hu-ut-ti-ip",,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ri</font>-iš</qt>",,
ba-ri-ya,achE,bārya,bariya,,bārya,adjective,ba-ri-iš,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ri</font>-ya</qt>",,
ba-ri-ya-iš,achE,bāryaš,bariyais~,2,bāryaš,adjective,ba-ri-iš,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ri</font>-ya-iš</qt>",,
bar-ru-za-na-na-um,achE,various,barruzananaum,5,paru-zanānām,adjective,ba-ru-za-na-na-um,Pl.,3rd Anim.,"<qt><font color=""#de0000"">bar</font>-<font color=""#b40000"">ru</font>-<font color=""#690000"">za</font>-na-na-<font color=""#690000"">um</font></qt>",,
hw.bar-sìb-ib-be,nE,,barsibibbe,1,,adjective,v.bar-sir,Sg.,1st,"<qt><font color=""#de0000"">hw</font>.<font color=""#de0000"">bar</font>-<font color=""#690000"">sìb</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
bar-zí-ma-ak-[q]a,nE,carve-DUR-PASS.PTCP+,barzimaakqa,1,,adjective,,,,"<qt><font color=""#de0000"">bar</font>-<font color=""#690000"">zí</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#b40000"">qa</font></qt>",,
ba-su-da,achE,,basuda,1,,adjective,,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#690000"">su</font>-<font color=""#9b0000"">da</font></qt>",,
bat-ti-ma-nu-ya,achE,pativahyah,battimanuya,2,pativahyah,adjective,bat-ti-ma-nu-ya-áš,,,"<qt><font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font>-nu-<font color=""#9b0000"">ya</font></qt>",,
bat-ti-ma-nu-ya-áš,achE,pativahyah-š,battimanuyaas~,,pativahyahš,adjective,bat-ti-ma-nu-ya,,,"<qt><font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font>-nu-<font color=""#9b0000"">ya</font>-<font color=""#9b0000"">áš</font></qt>",,
bat-ti-na-áš-ti-iš-tam6-ni-na,achE,patinazdišta-2SG.AGR-na,battinaas~tiis~tam6nina,1,patinazdišta,adjective,,,,"<qt><font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-na-<font color=""#9b0000"">áš</font>-<font color=""#690000"">ti</font>-iš-tam<sub><small>6</small></sub>-<font color=""#c30000"">ni</font>-na</qt>",,
ba-zí-qa,achE,bāžika,baziqa,1,bāžika,adjective,,,,,,
ba-zí-qa-ra,achE,bāžikara,baziqara,10,bāžikara,adjective,,,,,,
ba-zí-qa-ra-iš,achE,bāžikara-š,baziqarais~,1,bāžikara,adjective,ba-zí-qa-ra,,,,,
h.be-is-si-it-me-en-ni,nE,Bezitme-GEN,beissiitmeenni,1,,adjective,h.be-is-si-it-me,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">be</font>-<font color=""#b40000"">is</font>-<font color=""#690000"">si</font>-<font color=""#690000"">it</font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">en</font>-<font color=""#c30000"">ni</font></qt>",,
pi-ra.šá-da-[ni-qa],achE,far.and.wide,biras~adaniqa,1,,adjective,pír.šá-at-ti-ni-qa,,,,,
pi-ri-um-na,nE,ivory-GEN,biriumna,2,pirru,adjective,GIŠ.pi-hi-ra-um,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">um</font>-na</qt>",,-na
pír-na-šu,achE,half,birnas~u,2,,adjective,pír-nu-ba,,,"<qt><font color=""#e10000"">pír</font>-na-<font color=""#9b0000"">šu</font></qt>",,
pír-nu-ba,achE,half,birnuba,9,,adjective,"pír-nu-šu, pír-nu-ip-šu, pír-na-šu, pír-nu-ba-ak, pír-nu-ba-ik, pír-nu-ib-ba, pír-nu-ib-ba-ik, pír-nu-šu-ut, pu-ur-nu-ib-be-ma",,,"<qt><font color=""#e10000"">pír</font>-nu-<font color=""#9b0000"">ba</font></qt>",,
bìr-mu-na,,birmu-na,birmuna,21,birmu,adjective,,,,"<qt><font color=""#e10000"">bìr</font>-<font color=""#690000"">mu</font>-na</qt>",,
pír-ra-da-mi-iš,achE,fratamya-š,birradamiis~,1,fratamya,adjective,pír-ra-tam5-mi-ya-iš,,,"<qt><font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">da</font>-mi-iš</qt>",,
pír-ru-ku,achE,together-ukku,birruku,1,,adjective,"pír-ru-uk-ku, pír.uk-ku, pír-ru",,,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font>-<font color=""#d50000"">ku</font></qt>",,
pír-ru,achE,together,birru,1,,adjective,,,,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font></qt>",,
pír-nu-ba-ak,achE,half,birnubaak,2,,adjective,pír-nu-ba,,,"<qt><font color=""#e10000"">pír</font>-nu-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font></qt>",,
pír-nu-ba-ik,achE,half,birnubaik,18,,adjective,pír-nu-ba-ak,,,"<qt><font color=""#e10000"">pír</font>-nu-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">ik</font></qt>",,
pír-nu-ib-ba,achE,half,birnuibba,3,,adjective,pír-nu-ba,,,"<qt><font color=""#e10000"">pír</font>-nu-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
pír-nu-ip,achE,half,birnuip,3,,adjective,pír-nu-ip-šu,,,"<qt><font color=""#e10000"">pír</font>-nu-<font color=""#690000"">ip</font></qt>",,
pír-nu-ip-su,achE,half,birnuipsu,2,,adjective,pír-nu-ip-šu,,,"<qt><font color=""#e10000"">pír</font>-nu-<font color=""#690000"">ip</font>-<font color=""#690000"">su</font></qt>",,
pír-nu-ip-šu,achE,half,birnuips~u,27,,adjective,,,,"<qt><font color=""#e10000"">pír</font>-nu-<font color=""#690000"">ip</font>-<font color=""#9b0000"">šu</font></qt>",,
pír-nu-šu,achE,half,birnus~u,22,,adjective,pír-nu-ba,,,"<qt><font color=""#e10000"">pír</font>-nu-<font color=""#9b0000"">šu</font></qt>",,
pír-nu-šu-ut,achE,half,birnus~uut,2,,adjective,pír-nu-ba,,,"<qt><font color=""#e10000"">pír</font>-nu-<font color=""#9b0000"">šu</font>-<font color=""#d50000"">ut</font></qt>",,
pír-ru.uk-ku,achE,,birruukku,1,,adjective,"pír-ru, pír-ru-ku",,,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font>.<font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font></qt>",,
pír-ru-uk-ku,achE,together-ukku,birruukku,1,,adjective,"pír-ru, pír-ru-ku",,,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font></qt>",,
pír.šá-at-ti-ni-qa,achE,far.and.wide,birs~aattiniqa,1,,adjective,"pi-ra.šá-da-[ni-qa], pír.šá-da-ni-qa, pír.šá-ti-ni-qa, h.pír.šá-ut-ti-ni-qa",Sg.,1st,,,
pír.šá-da-ni-qa,achE,far.and.wide,birs~adaniqa,1,,adjective,pír.šá-at-ti-ni-qa,Sg.,1st,,,
pír.šá-ti-ni-qa,achE,far.and.wide,birs~atiniqa,1,,adjective,pír.šá-at-ti-ni-qa,,,,,
h.pír.šá-ut-ti-ni-qa,achE,far.and.wide,birs~auttiniqa,1,,adjective,pír.šá-ti-ni-qa,,,,,
pír.uk-ku,achE,together-ukku,birukku,2,,adjective,pír-ru.uk-ku,,,"<qt><font color=""#e10000"">pír</font>.<font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font></qt>",,
pi-ši-ir-na,nE,,bis~iirna,11,,adjective,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#c30000"">ši</font>-ir-na</qt>",,-na
pi-ti-na,nE,piti-na,bitina,3,,adjective,pi-ti,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ti</font>-na</qt>",,
pi-tu4-ma,mE,bītānū,bituma,1,,adjective,pi-tu4-um-ma,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#b40000"">ma</font></qt>",,
pi-tu4-um,mE,bītānū,bituum,1,,adjective,pi-tu4-um-ma,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font></qt>",,
pi-tu4-um-ma,mE,bītānū,bituumma,1,bītānū,adjective,"pi-du-um-ma, pi-tu4-ma, pi-tu4-um",,,"<qt><font color=""#de0000"">pi</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font></qt>",,
pi-tu4-uk-qa,nE,lose-PASS.PTCP,bituukqa,1,,adjective,pi-ti-qa,,,,,
pu-h-[ha?],mE,puhha,buhha,2,,adjective,hw.pu-h-ha.ki-tin,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">ha</font></qt>",,
pu-h-un-na,achE,čild-na,buhunna,4,,adjective,pu-un-na,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#d50000"">h</font>-<font color=""#b40000"">un</font>-na</qt>",,
pu-hu.lg.-na,achE,young,buhuna,1,,adjective,pu-un-na,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#d50000"">hu</font>.<font color=""#690000"">lg</font>.na</qt>",,
pu-h-un-ú-ra,achE,,buhunura,,,adjective,pu-un-na,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#d50000"">h</font>-<font color=""#b40000"">un</font>-<font color=""#9b0000"">ú</font>-<font color=""#690000"">ra</font></qt>",,
pu-hu-na,achE,young,buhuna,6,,adjective,pu-un-na,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#d50000"">hu</font>-na</qt>",,
ni-ma-an,achE,be-DUR-ACT.PTCP,nimaan,,,adjective,,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font></qt>",,-man
pu-u-na,achE,čild-na,buuna,1,,adjective,pu-un-na,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#9b0000"">u</font>-na</qt>",,
pu-un-na,achE,čild-na,buunna,18,,adjective,"pu-hu, pu-hu.lg.-na, pu-hu-na, pu-h-un-na, pu-h-un-ú-ra, pu-u-na, pu-un-ra, hh.ha-zí.pu-un-na",,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#b40000"">un</font>-na</qt>",,
pu-un-ra,achE,young-SG,buunra,1,,adjective,"pu-un-na, pu-h-un-ú-ra",,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ra</font></qt>",,
2.pu-ur-na,nE,,buurna,8,,adjective,,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#b40000"">ur</font>-na</qt>",,
na-hu-ti-ir-in-na,nE,,nahutiirinna,,,adjective,na-hu-ti-ir,,,"<qt>na-<font color=""#d50000"">hu</font>-<font color=""#690000"">ti</font>-ir-in-na</qt>",,
ni-kut-na,achE,,nikutna,,,adjective,kut-ti-na,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#c30000"">kut</font>-na</qt>",,
da-ban-ti-na,nE,,dabantina,59,,adjective,,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">ban</font>-<font color=""#690000"">ti</font>-na</qt>",,
ta-in,nE,tain,dain,137,,adjective,,,,<qt>ta-in</qt>,,
zí-ti-qa,achE,zit-ka,zitiqa,1,,adjective,,Sg.,3rd Anim.,"<qt><font color=""#690000"">zí</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
tak-ra,"mE, nE",live-SG,dakra,1,,adjective,"da-ak-ki-me, f.d.maš-ti.tak-[r]a, hw.te-ir.tak-ra",,,"<qt><font color=""#c30000"">tak</font>-<font color=""#690000"">ra</font></qt>",,
ib-ba?-ak,achE,ip,ibbaak,,,adjective,,,,"<qt><font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font></qt>",,
2.da-ma,"nE, achE",bring-LOC,dama,18,,adjective,"da-man-na, 2.da-h",,,"<qt><font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font></qt>",,-ma
da-ma,achE,along,dama,1,,adjective,,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font></qt>",,
da-man-na,achE,bring-DUR-ACT.PTCP+,damanna,8,,adjective,da-ma,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">man</font>-na</qt>",,
da-man-nu,achE,bring-DUR-ACT.PTCP+,damannu,1,,adjective,da-man-na,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">man</font>-nu</qt>",,
da-me,nE,foremost,dame,1,,adjective,da-mi,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">me</font></qt>",,
da-mi,"nE, achE",foremost,dami,16,,adjective,,,,"<qt><font color=""#9b0000"">da</font>-mi</qt>",,
da-mi-nu,achE,,daminu,,,adjective,da-mi,,,"<qt><font color=""#9b0000"">da</font>-mi-nu</qt>",,
2.tan,achE,tan2,dan,1,,adjective,"tan.QA, tan-na",,,"<qt><font color=""#c30000"">tan</font></qt>",,
da-na,achE,since?,dana,3,,adjective,,,,"<qt><font color=""#9b0000"">da</font>-na</qt>",,
