transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
ma-ak,achE,consume-PASS.PTCP,maak,1,,verb,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,-k
ma-ak-iš,achE,consume-3SG,maakis~,,,verb,ma-ki-iš,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-iš</qt>",,
2.ma-ak-iš,achE,consume-3PL,maakis~,,,verb,ma-ki-iš,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-iš</qt>",,
2.ma-ak-iš-da,achE,consume-3PL-da,maakis~da,,,verb,ma-ki-iš-da,Pl.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
ma-ak-kak,achE,consume-PASS.PTCP,maakkak,,,verb,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#b40000"">kak</font></qt>",,-k
ma-ak-ki?-ba,nE,consume-3PL,maakkiba,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">ba</font></qt>",,
ma?-ak?-ni?,achE,consume-OPT,maakni,,,verb,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#c30000"">ni</font></qt>",,-ni
ma-ak-ki,achE,consume-PASS.PTCP,maakki,,,verb,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font></qt>",,-k
ma-ak-iš-da,achE,consume-3SG-da,maakis~da,,,verb,ma-ki-iš-da,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
zu-uz-qa-ta-h-ni,mE,place-1SG-OPT,zuuzqatahni,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">zu</font>-<font color=""#9b0000"">uz</font>-<font color=""#9b0000"">ka<small>4</small></font>-ta-<font color=""#d50000"">h</font>-<font color=""#c30000"">ni</font></qt>",,-ni
ma-ak-qa,achE,consume-PASS.PTCP+,maakqa,,,verb,"ma-ik-qa, ma-ak-ki",,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
ma-hi-ki-ut,achE,mah,mahikiut,,,verb,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#c30000"">hi</font>-<font color=""#690000"">ki</font>-<font color=""#d50000"">ut</font></qt>",,
ma-ik-iš-da,achE,consume-3SG-da,maikis~da,,,verb,ma-ki-iš-da,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#c30000"">ik</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
ma-ik-qa,achE,ma-ka,maikqa,,,verb,ma-ak-qa,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
ma-iš,achE,consume-3PL,mais~,1,,verb,,,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-iš</qt>",,
ma-kaš,achE,consume-3SG,makas~,,,verb,ma-ki-iš,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#de0000"">kaš</font></qt>",,
2.ma-kaš,achE,consume-3PL,makas~,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#de0000"">kaš</font></qt>",,
ma-kaš-da,achE,consume-3SG-da,makas~da,,,verb,ma-ki-iš-da,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#de0000"">kaš</font>-<font color=""#9b0000"">da</font></qt>",,-da
ma-ki-iš,achE,consume-3SG,makiis~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font>-iš</qt>",,
2.ma-ki-iš-da,achE,consume-3PL-da,makiis~da,,,verb,"ma-ak-iš-da, ma-ik-iš-da",Pl.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
ma-ki-iš-da,achE,consume-3SG-da,makiis~da,,,verb,ma-kaš-da,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
ma-ki-iš-na,achE,consume-3PL-OPT,makiis~na,1,,verb,,Pl.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font>-iš-na</qt>",,-ni
ma-ki-iš-ni,achE,consume-3PL-OPT,makiis~ni,1,,verb,,Pl.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font>-iš-<font color=""#c30000"">ni</font></qt>",,-ni
ma-ki-ma-ak,achE,consume-DUR-ACT.PTCP-k,makimaak,,,verb,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,"-k, -man"
ma-ki-man,achE,consume-DUR-ACT.PTCP,makiman,,,verb,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">man</font></qt>",,-man
2.ma-ki-iš,achE,consume-3PL,makiis~,,,verb,ma-ak-iš,Pl.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font>-iš</qt>",,
ma-li-e-nu-un,achE,mal-1PL.AGR,malienuun,,,verb,,Pl.,1st,"<qt><font color=""#b40000"">ma</font>-li-<font color=""#690000"">e</font>-nu-<font color=""#b40000"">un</font></qt>",,
ma-ni-iš-ni,nE,mani-3SG-OPT,maniis~ni,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#c30000"">ni</font>-iš-<font color=""#c30000"">ni</font></qt>",,-ni
man-qa-qa,achE,manka-ka,manqaqa,,,verb,,,,"<qt><font color=""#690000"">man</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
man-tak,nE,mant-k,mantak,,,verb,man-da-qa,,,"<qt><font color=""#690000"">man</font>-<font color=""#c30000"">tak</font></qt>",,-k
ma-ri-en,nE,take-ACT.PTCP?,marien,1,,verb,,Pl.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font></qt>",,
ma-ri-en-t[a],mE,take-2SG,marienta,,,verb,,Sg.,2nd,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-ta</qt>",,
ma-ri-h,nE,take-1SG,marih,,,verb,,Sg.,1st,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">ri</font>-<font color=""#d50000"">h</font></qt>",,
ma-ri-ha,nE,take-1SG-da,mariha,,,verb,,Sg.,1st,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">ha</font></qt>",,
ma-ri-iš,nE,take-3SG,mariis~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">ri</font>-iš</qt>",,
ma-ri-iš-da,oE,take-3SG-da,mariis~da,,,verb,mar-ri-iš-da,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
mar-ra-q[a],achE,take-PASS.PTCP,marraqa,,,verb,mar-ri-qa,,,"<qt><font color=""#9b0000"">mar</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
mar-ráš-na,nE,take-3SG-OPT,marras~na,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">mar</font>-<font color=""#b40000"">ráš</font>-na</qt>",,-ni
mar-ri,achE,take-1SG,marri,,,verb,,Sg.,1st,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font></qt>",,
mar-ri-ha,achE,take-1SG-da,marriha,,,verb,,Sg.,1st,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">ha</font></qt>",,
mar-[ri-ip?],achE,take-3PL.AGR,marriip,1,,verb,mar-[ri-ba],,,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">ip</font></qt>",,
2.mar-ri-iš,achE,take-3SG,marriis~,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-iš</qt>",,
3.mar-ri-iš,achE,take-3PL,marriis~,1,,verb,,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-iš</qt>",,
mar-ri-iš-da,achE,take-3SG-da,marriis~da,,,verb,ma-ri-iš-da,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
mar-ri-iš-ti,achE,take-3SG-da,marriis~ti,1,,verb,mar-ri-iš-da,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#690000"">ti</font></qt>",,-da
mar-ri-qa,achE,take-PASS.PTCP+,marriqa,,,verb,"mar-ra-q[a], mar-ri-ik",,,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
mar-ri-iš-šá,achE,take-3SG-ša,marriis~s~a,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#c30000"">šá</font></qt>",,-ša
2.mar-ri-iš-da,achE,take-3PL-da,marriis~da,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
mar-<ri>-šá,achE,mar,marris~a,,,verb,,,,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">šá</font></qt>",,
mar-ri-ú-ut,achE,take-1PL,marriuut,,,verb,,Pl.,1st,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ú</font>-<font color=""#d50000"">ut</font></qt>",,
mar-ri-ya,achE,take-1SG-da,marriya,,,verb,ma-u-ri-ya,Sg.,1st,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font></qt>",,
ma-si-i-qa,mE,cut.off-ka,masiiqa,,,verb,ma-az-zí-qa,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">si</font>-<font color=""#9b0000"">i</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
mas-si-i-h,oE,cut.off-1SG,massiih,,,verb,,Sg.,1st,"<qt><font color=""#de0000"">mas</font>-<font color=""#690000"">si</font>-<font color=""#9b0000"">i</font>-<font color=""#d50000"">h</font></qt>",,
ma-šá,achE,ma-3PL-ša,mas~a,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#c30000"">šá</font></qt>",,-ša
máš-áš,nE,cut.off-3SG,mas~as~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">máš</font>-<font color=""#9b0000"">áš</font></qt>",,
máš-si-h,nE,cut.off-1SG,mas~sih,1,,verb,mas-si-i-h,Sg.,1st,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">si</font>-<font color=""#d50000"">h</font></qt>",,
máš-si-ik-ni,nE,cut.off-PASS.PTCP-OPT,mas~siikni,1,,verb,"más-zí-ik, máš-zik",,,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">si</font>-<font color=""#c30000"">ik</font>-<font color=""#c30000"">ni</font></qt>",,-ni
máš-te-in-ti,achE,mašte-2SG,mas~teinti,,,verb,,Sg.,2nd,"<qt><font color=""#690000"">máš</font>-te-in-<font color=""#690000"">ti</font></qt>",,
máš-te-ma-iš-šá,achE,mašte-man-3PL-ša,mas~temais~s~a,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">máš</font>-te-<font color=""#b40000"">ma</font>-iš-<font color=""#c30000"">šá</font></qt>",,-ša
máš-te-qa,achE,mašte-ka,mas~teqa,,,verb,,,,"<qt><font color=""#690000"">máš</font>-te-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
máš-zí-ú-ut,achE,cut.off-1PL,mas~ziuut,,,verb,,Pl.,1st,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">ú</font>-<font color=""#d50000"">ut</font></qt>",,
máš-zí-ya,achE,cut.off-1SG-da,mas~ziya,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">ya</font></qt>",,
ma-u-ri-iš-šá,achE,take-3SG-ša,mauriis~s~a,,,verb,mar-ri-iš-šá,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">u</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#c30000"">šá</font></qt>",,-ša
ma-u-ri-ya,achE,take-1SG-da,mauriya,,,verb,mar-ri-ya,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">u</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font></qt>",,
me-el-qa-h,mE,damage-1SG,meelqah,,,verb,,Sg.,1st,"<qt><font color=""#9b0000"">me</font>-<font color=""#9b0000"">el</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#d50000"">h</font></qt>",,
me-hi-in,nE,,mehiin,1,,verb,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">hi</font>-in</qt>",,
me-it-ki-ni,mE,pull(open)-PASS.PTCP-OPT,meitkini,1,,verb,mi-ut-ki-ni,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#690000"">it</font>-<font color=""#690000"">ki</font>-<font color=""#c30000"">ni</font></qt>",,-ni
me-ni-ik,"oE, mE",rule-1SG.AGR,meniik,,,verb,"hal.me-ni-ik, hal.me-ni-e-ik-k[i]",,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">ni</font>-<font color=""#c30000"">ik</font></qt>",,
me-ni-in,nE,rule-ACT.PTCP,meniin,1,,verb,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">ni</font>-in</qt>",,
me-ru-uk-na,mE,meru-PASS.PTCP-OPT,meruukna,1,,verb,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">uk</font>-na</qt>",,-ni
mi-du-ya,nE,mite-1SG,miduya,,,verb,,Sg.,1st,"<qt>mi-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">ya</font></qt>",,
mi-ir-ri-h,mE,anoint?-1SG,miirrih,1,,verb,,Sg.,1st,"<qt>mi-ir-<font color=""#9b0000"">ri</font>-<font color=""#d50000"">h</font></qt>",,
mi-kak-qa,achE,mika-3SG-k,mikakqa,,,verb,mi-qa-ik-qa,Sg.,3rd Anim.,"<qt>mi-<font color=""#b40000"">kak</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
mi-lik-na,nE,coat-PASS.PTCP-OPT,milikna,1,,verb,,,,"<qt>mi-<font color=""#b40000"">lik</font>-na</qt>",,-ni
mi-qa-ik-qa,achE,mika-k,miqaikqa,,,verb,mi-kak-qa,,,"<qt>mi-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
mi-sir-ma-na,mE,ruin-GEN??,misirmana,,,verb,mi-ši-ir-ma-na,,,"<qt>mi-<font color=""#690000"">sir</font>-<font color=""#b40000"">ma</font>-na</qt>",,-na
mi-šá-qa,achE,miša-ka,mis~aqa,,,verb,,,,"<qt>mi-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
mi-sir-ma-ak,mE,ruin-PASS.PTCP,misirmaak,1,,verb,mi-ši-ir-ma-ak,,,"<qt>mi-<font color=""#690000"">sir</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,-k
mi-ši-ir-ma-ak,mE,ruin-PASS.PTCP,mis~iirmaak,1,,verb,mi-sir-ma-ak,,,"<qt>mi-<font color=""#c30000"">ši</font>-ir-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,-k
mi-ši-ma-na,mE,mišima-na,mis~imana,,,verb,mi-ši-ir-ma-na,,,"<qt>mi-<font color=""#c30000"">ši</font>-<font color=""#b40000"">ma</font>-na</qt>",,-na
mi-te,achE,pull(open)-IMP,mite,,,verb,mi-da,,,<qt>mi-te</qt>,,
mi-te-iš,achE,pull(open)-3SG,miteis~,,,verb,,Sg.,3rd Anim.,<qt>mi-te-iš</qt>,,
mi-ul-qa-šá,nE,damage-3SG-ša,miulqas~a,,,verb,,Sg.,3rd Anim.,"<qt>mi-ul-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#c30000"">šá</font></qt>",,-ša
mi-ut-ki-ni,achE,pull(open)-PASS.PTCP-OPT,miutkini,1,,verb,me-it-ki-ni,,,"<qt>mi-<font color=""#d50000"">ut</font>-<font color=""#690000"">ki</font>-<font color=""#c30000"">ni</font></qt>",,-ni
mu-h-šá-ma-ak,nE,account-DUR-PASS.PTCP,muhs~amaak,,,verb,,,,"<qt><font color=""#690000"">mu</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">šá</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,"-k, -man"
mu-h-šá-ma-na,nE,account-DUR-GEN??,muhs~amana,,,verb,,,,"<qt><font color=""#690000"">mu</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">šá</font>-<font color=""#b40000"">ma</font>-na</qt>",,"-man, -na"
mu-h-ša-ak,mE,account-PASS.PTCP,muhs~aak,,,verb,"mu-iš-šá-ak, mu-iš-šá-ik, mu-šá-ik",,,"<qt><font color=""#690000"">mu</font>-<font color=""#d50000"">h</font>-ša-<font color=""#690000"">ak</font></qt>",,-k
mu-iš-šá-ik,achE,mušha-k,muis~s~aik,,,verb,"mu-h-ša-ak, mu-šá-ik, pír-ru.mu-iš-šá-ak",,,"<qt><font color=""#690000"">mu</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#c30000"">ik</font></qt>",,-k
mu-iš-šá-qa,achE,account-PASS.PTCP+,muis~s~aqa,,,verb,mu-šá-qa,,,"<qt><font color=""#690000"">mu</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
mur-da-ak,achE,establish-PASS.PTCP,murdaak,,,verb,mur-tuk,,,"<qt><font color=""#cd0000"">mur</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ak</font></qt>",,-k
mur-da,achE,establish-1SG,murda,,,verb,,Sg.,1st,"<qt><font color=""#cd0000"">mur</font>-<font color=""#9b0000"">da</font></qt>",,
mur-tak-ni,nE,establish-PASS.PTCP-OPT,murtakni,1,,verb,,,,"<qt><font color=""#cd0000"">mur</font>-<font color=""#c30000"">tak</font>-<font color=""#c30000"">ni</font></qt>",,-ni
mu-si-qa,achE,account-PASS.PTCP,musiqa,,,verb,"mu-ši-q[a], pír-ru.mu-si-qa",,,"<qt><font color=""#690000"">mu</font>-<font color=""#690000"">si</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
mu-šá-ik,achE,account-PASS.PTCP,mus~aik,,,verb,mu-iš-šá-ik,,,"<qt><font color=""#690000"">mu</font>-<font color=""#c30000"">šá</font>-<font color=""#c30000"">ik</font></qt>",,-k
mu-šá-iš,achE,account-3SG,mus~ais~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">mu</font>-<font color=""#c30000"">šá</font>-iš</qt>",,
mu-šá-iš-da,achE,account-3SG-da,mus~ais~da,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">mu</font>-<font color=""#c30000"">šá</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
mu-šá-qa,achE,account-PASS.PTCP,mus~aqa,,,verb,"mu-iš-šá-qa, pír-ru.mu-šá-qa",,,"<qt><font color=""#690000"">mu</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
mu-ši-iš-da,achE,account-3PL-da,mus~iis~da,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">mu</font>-<font color=""#c30000"">ši</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
mu-ši-iš,achE,account-3PL,mus~iis~,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">mu</font>-<font color=""#c30000"">ši</font>-iš</qt>",,
mu-ši-q[a],achE,account-PASS.PTCP,mus~iqa,,,verb,"mu-iš-ši-qa, mu-si-qa",,,"<qt><font color=""#690000"">mu</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
[m]u-taš,nE,muta-IMP,mutas~,,,verb,,,,"<qt><font color=""#690000"">mu</font>-<font color=""#b40000"">taš</font></qt>",,
mu-taš-ni,nE,muta-3SG-OPT,mutas~ni,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">mu</font>-<font color=""#b40000"">taš</font>-<font color=""#c30000"">ni</font></qt>",,-ni
mu-ur-da-am-pi,nE,establish-ACT.PTCP-3PL.AGR,muurdaampi,1,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">mu</font>-<font color=""#b40000"">ur</font>-<font color=""#9b0000"">da</font>-am-<font color=""#e40000"">pi</font></qt>",,
mu-ur-ta-an,mE,establish-FUT?,muurtaan,1,,verb,mur+ta,Pl.,3rd Anim.,"<qt><font color=""#690000"">mu</font>-<font color=""#b40000"">ur</font>-ta-<font color=""#c30000"">an</font></qt>",,
mu-ur-ta-h,mE,establish-1SG,muurtah,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">mu</font>-<font color=""#b40000"">ur</font>-ta-<font color=""#d50000"">h</font></qt>",,
mu-ur-táh,mE,establish-1SG,muurtah,1,,verb,,Sg.,1st,,,
na-an-be,achE,speak-ACT.PTCP-PL,naanbe,,,verb,na-um-be,,,"<qt>na-<font color=""#c30000"">an</font>-<font color=""#de0000"">be</font></qt>",,
na-an.KI.MIN,"nE, achE",say-ditto,naankimin,1,,verb,na-an.tu4-ru-iš,Sg.,3rd Anim.,"<qt>na-<font color=""#c30000"">an</font>.<font color=""#690000"">KI</font>.<font color=""#690000"">MIN</font></qt>",,
na-an-ra,nE,speak-ACT.PTCP-3SG.AGR,naanra,,,verb,,Sg.,3rd Anim.,"<qt>na-<font color=""#c30000"">an</font>-<font color=""#690000"">ra</font></qt>",,
na-an-ri,achE,speak-ACT.PTCP-3SG.AGR,naanri,,,verb,na-an-ra,Sg.,3rd Anim.,"<qt>na-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ri</font></qt>",,
na-an-qa,nE,speak-ACT.PTCP-1SG,naanqa,,,verb,,Sg.,1st,"<qt>na-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
na-áš,"mE, nE, achE",speak-3SG,naas~,,,verb,na-áš.lg,Sg.,3rd Anim.,"<qt>na-<font color=""#9b0000"">áš</font></qt>",,
na-at-ti-h,mE,destroy-1SG,naattih,1,,verb,,Sg.,1st,"<qt>na-<font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#d50000"">h</font></qt>",,
na-at-ti-it,mE,destroy-2SG,naattiit,1,,verb,,Sg.,2nd,"<qt>na-<font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">it</font></qt>",,
na-in-da,achE,speak-2SG,nainda,,,verb,,Sg.,2nd,"<qt>na-in-<font color=""#9b0000"">da</font></qt>",,
na-ir-šu-uš-da,mE,naršu-3SG-da,nairs~uus~da,,,verb,,Sg.,3rd Anim.,"<qt>na-ir-<font color=""#9b0000"">šu</font>-uš-<font color=""#9b0000"">da</font></qt>",,-da
2.na-maš,mE,nama-3PL,namas~,,,verb,,Pl.,3rd Anim.,"<qt>na-<font color=""#de0000"">maš</font></qt>",,
na-maš,mE,nama-3SG,namas~,,,verb,,Sg.,3rd Anim.,"<qt>na-<font color=""#de0000"">maš</font></qt>",,
na-ma-qa,nE,speak-DUR-PASS.PTCP+,namaqa,1,,verb,,,,,,"-ma, -ka"
na-qa,nE,speak-PASS.PTCP+,naqa,,,verb,na-ka,,,"<qt>na-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
ni-ha,nE,be-1SG-da,niha,,,verb,,Sg.,1st,"<qt><font color=""#c30000"">ni</font>-<font color=""#690000"">ha</font></qt>",,
ni-gi-si-ba-an,oE,keep-3SG-OPT?,nigisibaan,1,,verb,,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#9b0000"">gi</font>-<font color=""#690000"">si</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">an</font></qt>",,
ni-in-da,achE,be-ACT.PTCP-2SG.AGR,niinda,,,verb,,Sg.,2nd,"<qt><font color=""#c30000"">ni</font>-in-<font color=""#9b0000"">da</font></qt>",,
ni-ik-ti,oE,be-PASS.PTCP-2SG.AGR,niikti,,,verb,,Sg.,2nd,"<qt><font color=""#c30000"">ni</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ti</font></qt>",,-k
ni-iš-gi-iš-na,mE,keep-3SG-OPT,niis~giis~na,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">ni</font>-iš-<font color=""#9b0000"">gi</font>-iš-na</qt>",,-ni
ni-iš-ki-iš-ni,achE,keep-3SG-OPT,niis~kiis~ni,1,,verb,nu-iš-gi-iš-ni,Sg.,3rd Anim.,"<qt><font color=""#c30000"">ni</font>-iš-<font color=""#690000"">ki</font>-iš-<font color=""#c30000"">ni</font></qt>",,-ni
ni-iš-gi-na,nE,cover-OPT,niis~gina,1,,verb,,,,"<qt><font color=""#c30000"">ni</font>-iš-<font color=""#9b0000"">gi</font>-na</qt>",,
ni-im-ma,mE,be-LOC,niimma,,,verb,ni-ma,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,-ma
nu-pu-uk,mE,kidnap-PASS.PTCP,nupuuk,1,,verb,,,,"<qt>nu-<font color=""#9b0000"">pu</font>-<font color=""#9b0000"">uk</font></qt>",,
nu-taš-da,achE,nut-3SG-da,nutas~da,,,verb,nu-ti-iš-da,Sg.,3rd Anim.,"<qt>nu-<font color=""#b40000"">taš</font>-<font color=""#9b0000"">da</font></qt>",,-da
nu-taš,nE,nut-3SG,nutas~,,,verb,,Sg.,3rd Anim.,"<qt>nu-<font color=""#b40000"">taš</font></qt>",,
nu-taš-ni,achE,nut-3SG-OPT,nutas~ni,1,,verb,nu-ti-iš-ni,Sg.,3rd Anim.,"<qt>nu-<font color=""#b40000"">taš</font>-<font color=""#c30000"">ni</font></qt>",,-ni
nu-ti-iš,achE,nut-3SG,nutiis~,,,verb,,Sg.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-iš</qt>",,
2.nu-ti-iš,achE,nut-3PL,nutiis~,,,verb,,Pl.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-iš</qt>",,
