transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
ú-na-in,achE,1SG-here,unain,1,,other,"un.ahan, v.ú-na-ha-in",Sg.,1st,"<qt><font color=""#9b0000"">ú</font>-na-in</qt>",,
v.ú-na-un-ku,achE,,unaunku,,,other,"v.ú-ha-na-un-ku, un.ahan",Sg.,1st,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">ú</font>-na-<font color=""#b40000"">un</font>-<font color=""#d50000"">ku</font></qt>",,
hu-be-be,achE,that-PL,hubebe,,,other,"hu-pi-be, hu-be+-be",Pl.,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>-<font color=""#de0000"">be</font></qt>",,
hu-be.ik-mar,achE,that-ik-mar,hubeikmar,,,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>.<font color=""#c30000"">ik</font>-<font color=""#9b0000"">mar</font></qt>",,
hu-be.ik-qa-mar,achE,that-at-ABL,hubeikqamar,,,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>.<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">mar</font></qt>",,
hu-be.in-tuk-ki-me,achE,that-because.of,hubeintukkime,,,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>.in-<font color=""#b40000"">tuk</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">me</font></qt>",,
hu-be-ma,achE,that-LOC,hubema,,,other,hu-be,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>-<font color=""#b40000"">ma</font></qt>",,-ma
hu-be-ma-mar,achE,that-LOC-mar,hubemamar,,,other,hu-be-ma,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">mar</font></qt>",,mar
hu-be-me-ir,achE,then,hubemeir,,,other,"hu-pi-me-ir, hu-be",,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>-<font color=""#9b0000"">me</font>-ir</qt>",,
hu-be-na,achE,that-GEN,hubena,,,other,hu-pi-be-na,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>-na</qt>",,
hu-be-tin-na,achE,,hubetinna,,,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>-<font color=""#9b0000"">tin</font>-na</qt>",,
hu-ni-na,achE,,hunina,,,other,v.ú-ni-na,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#c30000"">ni</font>-na</qt>",,
hu-h-be,"nE, achE",that,huhbe,,,other,hu-be,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#de0000"">be</font></qt>",,
hu-h-be.in-tuk-ki-me,achE,that-because.of,huhbeintukkime,,,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#de0000"">be</font>.in-<font color=""#b40000"">tuk</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">me</font></qt>",,
hu-ib-be,achE,that,huibbe,1,,other,hu-be,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
hu-ip-ri,achE,that-SG,huipri,1,,other,"hu-pír-ri, hu",Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">ri</font></qt>",,
hu-ma-qa-na,nE,acquire-PASS.PTCP-of,humaqana,,,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font>-na</qt>",,"-k, -na"
hu-pi-be,achE,that-PL,hupibe,1,,other,"hu-be-be, hu-be",Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">pi</font>-<font color=""#de0000"">be</font></qt>",,
hu-pi-be-na,achE,that-PL-GEN,hupibena,1,,other,hu-pi-be,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">pi</font>-<font color=""#de0000"">be</font>-na</qt>",,-na
hu-pi-me-ir,achE,then,hupimeir,1,,other,hu-be-me-ir,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">me</font>-ir</qt>",,
hu-pi-ri,achE,that-SG,hupiri,1,,other,hu-pír-ri,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">ri</font></qt>",,
hu-pír-ri,achE,that-SG,hupirri,1,,other,"hu-pi-ri, hu-ip-ri, ú-pi-ri, ú-pír-ri",Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font></qt>",,
hu-pír-ri-na,achE,that-SG-GEN,hupirrina,1,,other,hu-pír-ri,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font>-na</qt>",,-na
hu-šu-na,nE,reward?-GEN,hus~una,1,,other,"hu-šu, hu-h-šu-na",,,"<qt><font color=""#d50000"">hu</font>-<font color=""#9b0000"">šu</font>-na</qt>",,-na
-hu-ut,achE,1PL.AGR,huut,1,,other,hu-ud-da-hu-ut,Pl.,1st,"<qt>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font></qt>",,
hu-ut-tuk-ma,achE,make-PASS.PTCP-ma,huuttukma,,,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">tuk</font>-<font color=""#b40000"">ma</font></qt>",,"-k, -ma"
d.ITU.lg.na.a-ak.d.ITU.lg.na,achE,itu-na-and-itu-na,itunaaakituna,1,,other,,Sg.,1st,"<qt><font color=""#c30000"">d</font>.ITU.<font color=""#690000"">lg</font>.na.<font color=""#690000"">a</font>-<font color=""#690000"">ak</font>.<font color=""#c30000"">d</font>.ITU.<font color=""#690000"">lg</font>.na</qt>",,
i-ya-ni,achE,yanai,iyani,,yanai,other,"ya-ni, ya-na-a",,,"<qt><font color=""#9b0000"">i</font>-<font color=""#9b0000"">ya</font>-<font color=""#c30000"">ni</font></qt>",,
i-na,"mE, nE",therefore,ina,1,,other,,,,"<qt><font color=""#9b0000"">i</font>-na</qt>",,
2.in,achE,,in,1,,other,in-ni,,,<qt>in</qt>,,
im-ma,mE,3SG-LOC,imma,1,,other,"i-ma, e-ri-en-tu4-im-ma, e-ri-en-tum4-im-ma",,,"<qt><font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,
im-me,"mE, nE",not,imme,,,other,,,,"<qt><font color=""#b40000"">im</font>-<font color=""#9b0000"">me</font></qt>",,
in,"mE, nE, achE",INANIM.ACC,in,1,,other,"iš-še-ra-qa, nu-ku-un, 2.un, id-du-na-áš, id-du-ni-h, id-du-nu-ik, id-du-nu-iš, id-du-nu-iš-da, te-it.in.ha-am-ru.li-ri, il-li-na, 2.un-",,,<qt>in</qt>,,
in-,"mE, nE, achE",3SG.ACC,in,1,,other,,,,,,
-ik,mE,1SG.AGR,ik,1,,other,"gi-ik, ki-ik",,,"<qt>-<font color=""#c30000"">ik</font></qt>",,
ik,achE,,ik,1,,other,ik-ki,,,"<qt><font color=""#c30000"">ik</font></qt>",,
-ik-ki,"nE, achE",at,ikki,1,,other,"ik-qa, ik-qa-ha, -ik-qa-ha",,,"<qt><font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",,
-ik-ki-hu-mar,achE,at-ABL,ikkihumar,1,,other,ik-ki-mar,,,"<qt><font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">mar</font></qt>",,
-ik-ki-ma-ir,achE,at-ABL,ikkimair,1,,other,ik-ki-mar,,,"<qt><font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font>-<font color=""#b40000"">ma</font>-ir</qt>",,
-ik-ki-mar,achE,at-ABL,ikkimar,1,,other,"ik-ki-hu-mar, ik-ki-ma-ir, ik-mar, ik-mar-ri, ik-qa-mar",,,"<qt><font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">mar</font></qt>",,
-ik-mar,achE,at-ABL,ikmar,1,,other,ik-ki-mar,,,"<qt><font color=""#c30000"">ik</font>-<font color=""#9b0000"">mar</font></qt>",,
-ik-mar-ri,achE,at-ABL,ikmarri,1,,other,ik-ki-mar,,,"<qt><font color=""#c30000"">ik</font>-<font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font></qt>",,
-ik-qa,nE,1SG.AGR,ikqa,4,,other,,Sg.,1st,"<qt><font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
-ik-qa-ha,nE,at.here,ikqaha,1,,other,ik-ki+a-ha,,,"<qt><font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ha</font></qt>",,
-ik-qa-mar,achE,at-ABL,ikqamar,1,,other,"ik-ki-mar, ak-qa-mar",,,"<qt><font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">mar</font></qt>",,
2.-ik-qa,achE,at,ikqa2,1,,other,ik-ki,,,,,
il-li-na,"mE, nE",3SG.ACC-gift,illina,1,,other,in+li-na,,,"<qt><font color=""#690000"">il</font>-li-na</qt>",,
im,nE,,im,,,other,in,,,"<qt><font color=""#b40000"">im</font></qt>",,
i-ma,nE,3SG-LOC,ima,,,other,"hi-ma, im-ma",,,"<qt><font color=""#9b0000"">i</font>-<font color=""#b40000"">ma</font></qt>",,
i-me-ni,mE,3SG-INANIM.AGR-INANIM.AGR,imeni,1,,other,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#9b0000"">me</font>-<font color=""#c30000"">ni</font></qt>",,
in-gi,"oE, mE",not,ingi,,,other,2.in,,,"<qt>in-<font color=""#9b0000"">gi</font></qt>",,
in-na,"nE, achE",not,inna,,,other,in-ni,,,<qt>in-na</qt>,,
h.in-na-ak-ki,achE,,innaakki,,,other,"in-ak-qa, na-ak-qa",,,"<qt><font color=""#c30000"">h</font>.in-na-<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font></qt>",,
in-na-ha,nE,,innaha,,,other,"in-ni+a-na, ni-en",,,"<qt>in-na-<font color=""#690000"">ha</font></qt>",,
in-ni,"mE, nE, achE",not,inni,,,other,in-na-ha,,,"<qt>in-<font color=""#c30000"">ni</font></qt>",,
in-ni-e,achE,,innie,,,other,in-ni,,,"<qt>in-<font color=""#c30000"">ni</font>-<font color=""#690000"">e</font></qt>",,
in-ra,nE,,inra,,,other,in-ni,,,"<qt>in-<font color=""#690000"">ra</font></qt>",,
in-ri,"oE, mE, nE, achE",not,inri,1,,other,in-ra,Sg.,3rd Anim.,"<qt>in-<font color=""#9b0000"">ri</font></qt>",,
in-tuk-ki-me,achE,because.of,intukkime,1,,other,[in]-tuk-ki-[um]-me,,,"<qt>in-<font color=""#b40000"">tuk</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">me</font></qt>",,
[in]-tuk-ki-[um]-me,achE,because.of,intukkiumme,1,,other,,,,"<qt>in-<font color=""#b40000"">tuk</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">um</font>-<font color=""#9b0000"">me</font></qt>",,
ip,"mE, achE",,ip,1,,other,ak-pi?-ip,Pl.,3rd Anim.,"<qt><font color=""#690000"">ip</font></qt>",,
-ip,"nE, achE",for.each?,ip,1,,other,-ip-na,,,"<qt>-<font color=""#690000"">ip</font></qt>",,
2.-ip,"nE, achE",3PL,ip,1,,other,,,,,,
-ip-na,achE,for.each(person),ipna,1,,other,-na-ip-na,,,"<qt>-<font color=""#690000"">ip</font>-na</qt>",,
1-ir,mE,,1ir,7,,other,"ki-ir, -ir-ra",,,"<qt><font color=""#00ff00""><sub><small>1</small></sub></font>-ir</qt>",,
ir,"oE, mE, nE, achE",3SG,ir,1,,other,"a-hír, a-hi-ir",Sg.,3rd Anim.,,,
ir-,"oE, mE, nE, achE",3SG,ir,1,,other,,Sg.,3rd Anim.,,,
ir-ma,mE,3SG-to,irma,,,other,ir,,,"<qt>ir-<font color=""#b40000"">ma</font></qt>",,-ma
-ir-ma-ak,achE,fraction,irmaak,1,,other,-ir-ma-ki,,,"<qt>-ir-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,
-ir-ma-ak-ki,achE,fraction,irmaakki,1,,other,-ir-ma-ki,,,"<qt>-ir-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font></qt>",,
-ir-ma-ik-ki,achE,fraction,irmaikki,1,,other,-ir-ma-ki,,,"<qt>-ir-<font color=""#b40000"">ma</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",,
-ir-ma-ik,achE,fraction,irmaik,1,,other,-ir-ma-ki,,,"<qt>-ir-<font color=""#b40000"">ma</font>-<font color=""#c30000"">ik</font></qt>",,
-ir-mak0,achE,fraction,irmak0,1,,other,-ir-ma-ki,,,"<qt>-ir-<font color=""#cd0000"">mak<sub><small>0</small></sub></font></qt>",,
-ir-ma-ki,achE,fraction,irmaki,1,,other,"-ir-ma-ak, -ir-ma-ak-ki, -ir-ma-ik, -ir-ma-ik-ki, -ir-mak, -ir-mak-ki, -ir-ma-qa, -ir-me-ki, -kur-ma-ki, -kur-ma-ak-ki, -kur-ki, -kur-ma, -kur",,,"<qt>-ir-<font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font></qt>",,
-ir-me-ki,achE,fraction,irmeki,1,,other,-ir-ma-ki,,,"<qt>-ir-<font color=""#9b0000"">me</font>-<font color=""#690000"">ki</font></qt>",,
-ir-mak0-ki,achE,fraction,irmakki,1,,other,-ir-ma-ki,,,"<qt>-ir-<font color=""#cd0000"">mak<sub><small>0</small></sub></font>-<font color=""#690000"">ki</font></qt>",,
-ir-ma-qa,achE,fraction,irmaqa,1,,other,-ir-ma-ki,,,,,
-ir-na,achE,for?,irna,1,,other,,,,<qt>-ir-na</qt>,,
-ir-ra,achE,each,irra,1,,other,,,,"<qt>-ir-<font color=""#690000"">ra</font></qt>",,
ir-še-ik-ki,achE,many-PASS.PTCP,irs~eikki,1,,other,da-a-e-ik-ki,Pl.,3rd Anim.,"<qt>ir-<font color=""#690000"">še</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",,
ir-še-ik-ki-ip-in-na,achE,many-PL-GEN,irs~eikkiipinna,1,,other,"ir-še-ik-ki, ir-še-ik-ki-ip-na, ir-še-ki-ip-in-na, ir-še-ki-ip-na",Pl.,3rd Anim.,"<qt>ir-<font color=""#690000"">še</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font>-in-na</qt>",,-na
ir-še-ik-ki-ip-na,achE,many-PL-GEN,irs~eikkiipna,1,,other,"ir-še-ik-ki, ir-še-ki-ip-in-na, ir-še-ki-ip-na",Pl.,3rd Anim.,"<qt>ir-<font color=""#690000"">še</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font>-na</qt>",,-na
ir-še-ki-ip-in-na,achE,many-PASS.PTCP-PL-of,irs~ekiipinna,1,,other,ir-še-ik-ki-ip-in-na,Pl.,3rd Anim.,"<qt>ir-<font color=""#690000"">še</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font>-in-na</qt>",,-na
ir-še-ki-ip-na,achE,many-PASS.PTCP-PL-of,irs~ekiipna,1,,other,ir-še-ik-ki-ip-in-na,Pl.,3rd Anim.,"<qt>ir-<font color=""#690000"">še</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font>-na</qt>",,-na
v.ir-še-ik-ki-ip-in-na,achE,many-PL-GEN,irs~eikkiipinna,1,,other,"ir-še-ik-ki, ir-še-ik-ki-ip-na, ir-še-ki-ip-in-na, ir-še-ki-ip-na",Pl.,3rd Anim.,,,-na
i-tak,nE,accordingly,itak,1,,other,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#c30000"">tak</font></qt>",,
li-i-e,oE,,liie,,,other,,,,"<qt>li-<font color=""#9b0000"">i</font>-<font color=""#690000"">e</font></qt>",,
ma-ad-da,achE,,maadda,,,other,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font></qt>",,
ma-ir,nE,,mair,,,other,"mar, mar-ra",,,"<qt><font color=""#b40000"">ma</font>-ir</qt>",,
ma-mi-ya,achE,,mamiya,,,other,,,,"<qt><font color=""#b40000"">ma</font>-mi-<font color=""#9b0000"">ya</font></qt>",,
-man-na,achE,every,manna,1,,other,,,,"<qt>-<font color=""#690000"">man</font>-na</qt>",month,
man-qa,"nE, achE",QUOT-1SG,manqa,,,other,,,,"<qt><font color=""#690000"">man</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
2.ma-qa,achE,,maqa,,,other,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
mar,achE,,mar,,,other,"ma-ir, mar-ra",,,"<qt><font color=""#9b0000"">mar</font></qt>",,
ma-ra,achE,QUOT-3SG,mara,1,,other,,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ra</font></qt>",,
2.-mar,mE,himself?,mar,1,,other,"ku-ši-in-ki-mar, du-nu-nu-ku-mar",,,"<qt>-<font color=""#9b0000"">mar</font></qt>",,
-mar,achE,ABL,mar,1,,other,,Sg.,1st,"<qt>-<font color=""#9b0000"">mar</font></qt>",,
ma-ri,achE,,mari,,,other,"ma-ir, mar, mar-ra",,,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">ri</font></qt>",,
mar-ir-ma,achE,,marirma,,,other,,,,"<qt><font color=""#9b0000"">mar</font>-ir-<font color=""#b40000"">ma</font></qt>",,
mar-ra,nE,,marra,,,other,"mar, ma-ir, ma-ri",,,"<qt><font color=""#9b0000"">mar</font>-<font color=""#690000"">ra</font></qt>",,
-mar-ri,achE,ABL,marri,1,,other,-mar,,,"<qt>-<font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font></qt>",,
mar-ri-be-ip,achE,all-PL-PL,marribeip,,,other,mar-be-ip,,,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ip</font></qt>",,
mar-ri-da,achE,all,marrida,1,,other,mar-ri-be-ip,Sg.,1st,"<qt><font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">da</font></qt>",,
h.mar-te-ma,achE,,martema,,,other,mar-ri-da,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">mar</font>-te-<font color=""#b40000"">ma</font></qt>",,-ma
me-iš-ši-in,achE,future,meis~s~iin,1,,other,"me-šá-an, me-ši-in",,,"<qt><font color=""#9b0000"">me</font>-iš-<font color=""#c30000"">ši</font>-in</qt>",,
-me-ma,achE,'th,mema,,,other,"-me-na, -um-me-man-na",,,"<qt>-<font color=""#9b0000"">me</font>-<font color=""#b40000"">ma</font></qt>",,
-me-ma-na,achE,'th,memana,,,other,-me-ma,,,"<qt>-<font color=""#9b0000"">me</font>-<font color=""#b40000"">ma</font>-na</qt>",,
-me-man-na,achE,'th,memanna,,,other,-um-me-man-na,,,"<qt>-<font color=""#9b0000"">me</font>-<font color=""#690000"">man</font>-na</qt>",,
me-mi,"nE, achE",,memi,,,other,,,,"<qt><font color=""#9b0000"">me</font>-mi</qt>",,
-me-na,achE,'th,mena,,,other,-um-me-man-na,,,"<qt>-<font color=""#9b0000"">me</font>-na</qt>",,
-me-na-ma,achE,'th,menama,1,,other,-um-me-man-na,,,"<qt>-<font color=""#9b0000"">me</font>-na-<font color=""#b40000"">ma</font></qt>",,
me-ni.sa-ap.ap-pa,achE,,menisaapappa,,,other,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">ni</font>.<font color=""#690000"">sa</font>-<font color=""#9b0000"">ap</font>.<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font></qt>",,
me-ni,achE,whereupon,meni,,,other,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">ni</font></qt>",,
me-ri-ir,achE,after-SG,meriir,1,,other,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">me</font>-<font color=""#9b0000"">ri</font>-ir</qt>",,
me-ru-ur-ra,mE,late-1SG-3SG.AGR,meruurra,,,other,m[i]-ru-ur-ra,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#b40000"">ru</font>-<font color=""#b40000"">ur</font>-<font color=""#690000"">ra</font></qt>",,
me-šá,achE,future,mes~a,1,,other,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">šá</font></qt>",,
me-šá-me-ra-qa,achE,in.addition.to,mes~ameraqa,1,,other,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
me-šá-me-ra-šá-e,achE,future,mes~ameras~ae,1,,other,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">e</font></qt>",,
-mi,nE,INANIM.AGR,mi,1,,other,-me,,,<qt>-mi</qt>,,
2.-mi,achE,'th,mi,1,,other,"-um-mi, -um-mi-na, -me",,,<qt>-mi</qt>,,
mi-da,achE,pull(open),mida,1,,other,mi-te,,,"<qt>mi-<font color=""#9b0000"">da</font></qt>",,
-mi-man-na,achE,'th,mimanna,,,other,-um-me-man-na,,,"<qt>-mi-<font color=""#690000"">man</font>-na</qt>",,
MIN,achE,ditto,min,1,,other,,,,"<qt><font color=""#690000"">MIN</font></qt>",,
-mi-na,achE,'th,mina,,,other,-um-me-man-na,,,<qt>-mi-na</qt>,,
-mi-na-ma,achE,'th,minama,,,other,-um-me-man-na,,,"<qt>-mi-na-<font color=""#b40000"">ma</font></qt>",,
MIN.be-ip-da,achE,,minbeipda,1,,other,,,,"<qt><font color=""#690000"">MIN</font>.<font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">da</font></qt>",,
hh.mi-ri-in-za-li,achE,mrnčālī,miriinzali,,mrnčālī,other,,,,"<qt><font color=""#9b0000"">hh</font>.mi-<font color=""#9b0000"">ri</font>-in-<font color=""#690000"">za</font>-li</qt>",,
m[i]-ru-ur-ra,mE,,miruurra,,,other,me-ru-ur-ra,,,"<qt>mi-<font color=""#b40000"">ru</font>-<font color=""#b40000"">ur</font>-<font color=""#690000"">ra</font></qt>",,
mi-ud-da-ma,achE,beyond-LOC,miuddama,1,,other,,Sg.,1st,"<qt>mi-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font></qt>",,
mi-ud-da-man-na,achE,,miuddamanna,1,,other,mi-ud-da-ma,Sg.,1st,"<qt>mi-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">man</font>-na</qt>",,
mi-ud-du-ma,achE,beyond-LOC,miudduma,1,,other,,Sg.,1st,,,
mu-ru,"oE, mE",wherever?,muru,,,other,mu-ur,,,"<qt><font color=""#690000"">mu</font>-<font color=""#b40000"">ru</font></qt>",,
mu-uk-ku-ma,mE,on,muukkuma,1,,other,ma.ukku.ma,,,"<qt><font color=""#690000"">mu</font>-<font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font>-<font color=""#b40000"">ma</font></qt>",,
mu-ur,mE,where,muur,1,,other,mu-ru,Sg.,1st,"<qt><font color=""#690000"">mu</font>-<font color=""#b40000"">ur</font></qt>",,
[d].na-a-ma-na-ma,achE,day-GEN-LOC,naamanama,1,,other,,,,"<qt><font color=""#c30000"">d</font>.na-<font color=""#690000"">a</font>-<font color=""#b40000"">ma</font>-na-<font color=""#b40000"">ma</font></qt>",,-ma
na-an-na,achE,,naanna,,,other,2.na-an,,,"<qt>na-<font color=""#c30000"">an</font>-na</qt>",,
d.na-ap-pan-na,"nE, achE",god-PL-GEN,naappanna,,,other,,,,"<qt><font color=""#c30000"">d</font>.na-<font color=""#9b0000"">ap</font>-<font color=""#9b0000"">pan</font>-na</qt>",,
d.na-ap-pír-ra,"mE, nE",god-3SG.AGR,naappirra,1,,other,na-ap-pi-pi-ir,Sg.,3rd Anim.,"<qt><font color=""#c30000"">d</font>.na-<font color=""#9b0000"">ap</font>-<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font></qt>",,
-na-ip-na,achE,for.each(person),naipna,1,,other,-ip-na,,,"<qt>-na-<font color=""#690000"">ip</font>-na</qt>",,
d.na-pu-me,mE,Nabû-INANIM.AGR,napume,,,other,nap.u.me,,,"<qt><font color=""#c30000"">d</font>.na-<font color=""#9b0000"">pu</font>-<font color=""#9b0000"">me</font></qt>",,
2.na-qa,achE,,naqa,,,other,,,,"<qt>na-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
na-qa-nu,achE,,naqanu,,,other,2.na-qa,,,"<qt>na-<font color=""#9b0000"">ka<small>4</small></font>-nu</qt>",,
ni-qa,mE,1PL,niqa,1,,other,ni-ka,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
-ni-qa,mE,1PL,niqa,1,,other,,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ni-qa-be,mE,1PL-3PL.AGR,niqabe,1,,other,,Sg.,,"<qt><font color=""#c30000"">ni</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#de0000"">be</font></qt>",,
ni-qa-me,mE,1PL-INANIM.AGR,niqame,1,,other,ni-qa-mi,Sg.,,"<qt><font color=""#c30000"">ni</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">me</font></qt>",,
ni-qa-me-na,mE,1PL-INANIM.AGR-GEN,niqamena,1,,other,,Sg.,3rd Anim.,,,-na
ni-qa-mi-me,mE,1SG-INANIM.AGR-INANIM.AGR,niqamime,1,,other,,Sg.,3rd Anim.,,,
2.nu,"mE, nE, achE",2SG,nu,1,,other,,Sg.,1st,<qt>nu</qt>,,
-nu,achE,GEN,nu,5,,other,-na,,,<qt>-nu</qt>,,
v.nu,achE,2SG,nu,1,,other,,Sg.,1st,,,
hh.nu-ik-mar,achE,2SG-ABL,nuikmar,,,other,2.nu,,,"<qt><font color=""#9b0000"">hh</font>.nu-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">mar</font></qt>",,-mar
v.nu-in,achE,,nuin,1,,other,nu-un,Sg.,1st,"<qt><font color=""#690000"">v</font>.nu-in</qt>",,
hh.nu-mi,achE,num,numi,,,other,,,,"<qt><font color=""#9b0000"">hh</font>.nu-mi</qt>",,
nu-mu-un,mE,numi,numuun,,,other,nu-mi,,,"<qt>nu-<font color=""#690000"">mu</font>-<font color=""#b40000"">un</font></qt>",,
nu-qa-mi,achE,1PL-INANIM.AGR,nuqami,1,,other,,Sg.,,"<qt>nu-<font color=""#9b0000"">ka<small>4</small></font>-mi</qt>",,
v.nu-qa-mi,achE,1PL-INANIM.AGR,nuqami,1,,other,,Sg.,,,,
