transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
URU.pu-ru-tu,nA,,burutu,2,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#9b0000"">pu</font>-<font color=""#b40000"">ru</font>-tu</qt>",city,
h.pu-ti-na-man-da,achE,pūtinavanta,butinamanda,2,pūtinavanta,GN,"h.pu-ti-nu-man-da, h.pu-ut-ti-man-da",,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#690000"">ti</font>-na-<font color=""#690000"">man</font>-<font color=""#9b0000"">da</font></qt>",location,
h.pu-ti-nu-man-da,achE,pūtinavanta,butinumanda,2,pūtinavanta,GN,"h.pu-ti-nu-man-da, h.pu-ut-ti-man-da",,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#690000"">ti</font>-nu-<font color=""#690000"">man</font>-<font color=""#9b0000"">da</font></qt>",,
h.pu-ud-da-ya,achE,Libya,buuddaya,1,,GN,v.pu-ud-da-a-ya,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ya</font></qt>",location,
ne-du8-ù-ne.KI,oE,,nedu8uneki,,,GN,ne-hu-ne.KI,,,"<qt><font color=""#d50000"">ne</font>-<font color=""#00ff00"">du<sub><small>8</small></sub></font>-ù-<font color=""#d50000"">ne</font>.<font color=""#690000"">KI</font></qt>",location,
ne-hu-ne.KI,oE,,nehuneki,,,GN,,,,"<qt><font color=""#d50000"">ne</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">ne</font>.<font color=""#690000"">KI</font></qt>",location,
ni?-a.KI,oE,,niaki,,,GN,,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#690000"">a</font>.<font color=""#690000"">KI</font></qt>",location,
h.ni-me-it-tu4.mar-du4.uk-me,mE,,nimeittumarduukme,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">ni</font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">it</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>.<font color=""#9b0000"">mar</font>-<font color=""#00ff00"">du<sub><small>4</small></sub></font>.<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">me</font></qt>",location,
NI-bu-ul-ma-at.KI,oE,,nibuulmaatki,,,GN,,,,"<qt><font color=""#00ff00"">NI</font>-<font color=""#9b0000"">bu</font>-ul-<font color=""#b40000"">ma</font>-<font color=""#690000"">at</font>.<font color=""#690000"">KI</font></qt>",location,
h.pu-ut-ti-man-da,achE,pūtimanta,buuttimanda,1,pūtimanta,GN,h.pu-ti-na-man-da,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">da</font></qt>",location,
h.bu-za-an?-ti-iš,achE,,buzaantiis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">bu</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.za-mín,nE,Zamin,zamin,1,,GN,v.za-am-mi,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-<font color=""#e10000"">mín</font></qt>",location,
za-mu,oE,,zamu,,,GN,,,,"<qt><font color=""#690000"">za</font>-<font color=""#690000"">mu</font></qt>",location,
2.za-mu-un,oE,,zamuun,,,GN,za-mu,,,"<qt><font color=""#690000"">za</font>-<font color=""#690000"">mu</font>-<font color=""#b40000"">un</font></qt>",location,
v.za-na-ar,oE,,zanaar,,,GN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">za</font>-na-ar</qt>",location,
h.da-ab-da-um,achE,tāftam,daabdaum,1,tāftam,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ab</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">um</font></qt>",location,
h.ta-al-za-na,mE,Talzana,daalzana,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.ta-al-<font color=""#690000"">za</font>-na</qt>",location,
URU.da-am-te-e,nA,,daamtee,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#9b0000"">da</font>-am-te-<font color=""#690000"">e</font></qt>",city,
h.da-an-da-ak-ra,achE,,daandaakra,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ra</font></qt>",location,
h.da-an-da-ri,achE,dandari,daandari,8,,GN,h.tan-da-ri,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ri</font></qt>",location,
da-an.hi-li.KI,oE,Tan-hili,daanhiliki,1,,GN,"ta-an, hi-li",,,"<qt><font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font>.<font color=""#c30000"">hi</font>-li.<font color=""#690000"">KI</font></qt>",location,
URU.na-h-ši-mar-ti,nE,,nahs~imarti,,,GN,,,,"<qt><font color=""#690000"">URU</font>.na-<font color=""#d50000"">h</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">mar</font>-<font color=""#690000"">ti</font></qt>",city,
h.na-hi-iš-ba-ra-ri-e,mE,Nahišbarare,nahiis~bararie,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.na-<font color=""#c30000"">hi</font>-iš-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">e</font></qt>",location,
URU.da-an-zi-um,nA,,daanzium,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">zi</font>-<font color=""#690000"">um</font></qt>",city,
h.dá-an.si-la-am,mE,,daansilaam,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#00ff00"">dá</font>-<font color=""#c30000"">an</font>.<font color=""#690000"">si</font>-la-am</qt>",location,
NIM.lg,Akk,Elam,nim,1,,GN,,,,"<qt><font color=""#9b0000"">NIM</font>.<font color=""#690000"">lg</font></qt>",location,
NIM.KI,Akk,Elam,nimki,,,GN,NIM.lg,,,"<qt><font color=""#9b0000"">NIM</font>.<font color=""#690000"">KI</font></qt>",location,
NIM.MA,Akk,Elam,nimma,,,GN,,,,"<qt><font color=""#9b0000"">NIM</font>.<font color=""#b40000"">MA</font></qt>",location,
h.ni-ma,achE,naima,nima,,naima,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">ni</font>-<font color=""#b40000"">ma</font></qt>",location,
h.da-ap-pu-iš-nu-iš,achE,tapušna-š,daappuis~nuis~,1,tapušna,GN,h.da-pu-iš-nu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ap</font>-<font color=""#9b0000"">pu</font>-iš-nu-iš</qt>",location,
da-ap-ru,mE,,daapru,2,,GN,,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">ap</font>-<font color=""#b40000"">ru</font></qt>",location,
[h].ta-ar-qa-ab-za-ba,mE,,daarqaabzaba,1,,GN,,,,,,
h.tab-ba-an,achE,,dabbaan,1,,GN,-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">tab</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">an</font></qt>",location,
h.da-da-ti-za-an,achE,,dadatizaan,,,GN,-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font></qt>",location,
URU.da-e-ba,nA,,daeba,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">e</font>-<font color=""#9b0000"">ba</font></qt>",city,
h.da-ha,achE,Dahia,daha,,dahā,GN,hh.da-ha,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">ha</font></qt>",location,
h.da-har?-ma,achE,,daharma,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#cd0000"">har</font>-<font color=""#b40000"">ma</font></qt>",location,
LÚ.tah-ha-sar-ú-a,nA,daser,dahhasarua,2,,GN,h.da-še-ir,,,"<qt>LÚ.tah-<font color=""#690000"">ha</font>-<font color=""#690000"">sar</font>-<font color=""#9b0000"">ú</font>-<font color=""#690000"">a</font></qt>",location,
h.ta-hi-ir-ma-an,mE,Tahirman,dahiirmaan,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.ta-<font color=""#c30000"">hi</font>-ir-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font></qt>",location,
h.da-hu-ut-ra-sa,achE,,dahuutrasa,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">sa</font></qt>",location,
h.da-ip-da,achE,tāfta,daipda,4,tāfta,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">da</font></qt>",location,
h.da-iš-šá-kán-da-an,achE,Dasakanta-LOC2,dais~s~akandaan,1,dasakanta,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#690000"">kán</font>-<font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font></qt>",location,
h.da-iš-še-ir,achE,daser,dais~s~eir,,,GN,h.da-še-ir,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-iš-<font color=""#690000"">še</font>-ir</qt>",location,
h.da-iz-za-rák-kaš,achE,tačaraka-š,daizzarakkas~,4,tačaraka,GN,h.da-iz-za-rák-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#690000"">rák</font>-<font color=""#de0000"">kaš</font></qt>",,
h.da-iz-za-rák-qa,achE,Tačaraka,daizzarakqa,7,tačaraka,GN,h.da-iz-za-rák-kaš,,,,,
zi-ti-an.KI,oE,,zitianki,,,GN,zi-da-na,,,"<qt><font color=""#690000"">zi</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">an</font>.<font color=""#690000"">KI</font></qt>",location,
URU.ta-la-ah,nA,,dalaah,,,GN,,,,"<qt><font color=""#690000"">URU</font>.ta-la-<font color=""#d50000"">ah</font></qt>",city,
h.tal-la-ap-ri-maš,achE,,dallaaprimas~,2,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">tal</font>-la-<font color=""#9b0000"">ap</font>-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">maš</font></qt>",location,
h.ib-ba-ráš,achE,,ibbaras~,,,GN,h.hi-ba-ráš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ráš</font></qt>",location,
h?.ib?-ba-tur-ru-ú-iš,achE,,ibbaturruuis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">tur</font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">ú</font>-iš</qt>",location,
h.i-[…]-ak,achE,,iak,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">i</font>-<font color=""#9b0000"">…</font>-<font color=""#690000"">ak</font></qt>",location,
h.i-ba-ad-da?,achE,,ibaadda,,,GN,h.i-ba-at,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">i</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font></qt>",location,
h.i-ba-at,achE,ibāta,ibaat,,ibāta,GN,"h.hi-ba-at, h.hi-ba-ut, h.i-ba-ad-da?, h.hi-ba-tin-na",,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">i</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">at</font></qt>",location,
h.i-ba-ráš,achE,hibariš,ibaras~,,,GN,h.hi-ba-ráš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">i</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ráš</font></qt>",location,
h.ku-tu-kaš,achE,kuϑkuš,gutukas~,,kuϑkuš,GN,h.ku-ut-ku-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-tu-<font color=""#de0000"">kaš</font></qt>",location,
gu-tum.KI,oE,gutium,gutumki,,gutium,GN,gu-tu.KI,,,"<qt><font color=""#690000"">gu</font>-<font color=""#b40000"">tum</font>.<font color=""#690000"">KI</font></qt>",location,
h.tam5-mar-šá-an,achE,Tahmaršā-LOC2,dam5mars~aan,5,tahmaršā,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#9b0000"">mar</font>-<font color=""#c30000"">šá</font>-<font color=""#c30000"">an</font></qt>",location,
d.tam5-mu,nE,,dam5mu,,,GN,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#690000"">mu</font></qt>",,
tam5-nu-ya,achE,,dam5nuya,1,,GN,,,,"<qt><font color=""#e10000"">tam<sub><small>5</small></sub></font>-nu-<font color=""#9b0000"">ya</font></qt>",location,
h.tam5-qa-an,achE,Taukā-LOC2,dam5qaan,21,taukā,GN,h.tam5-qa+-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e40000"">tam<sub><small>5</small></sub></font>-<font color=""#00ff00"">qa</font>-<font color=""#c30000"">an</font></qt>",,
h.tam5-qa,achE,Taukā,dam5qa,1,taukā,GN,h.tam5-qa-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e40000"">tam<sub><small>5</small></sub></font>-<font color=""#00ff00"">qa</font></qt>",,
h.tam5-uk,achE,Taukā,dam5uk,1,taukā,GN,h.tam5-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#9b0000"">uk</font></qt>",location,
h.tam5-uk-qa-an,achE,Taukā-LOC2,damukqaan,15,,GN,h.tam5-qa,,,,,
h.tan-da-ri,achE,dandari,dandari,14,,GN,h.da-an-da-ri,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">tan</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ri</font></qt>",location,
h.da-pi-ti-na-kaš,achE,Dapitinaka-š,dapitinakas~,1,dapitanaka,GN,h.da-pi-ti-na-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">ti</font>-na-<font color=""#de0000"">kaš</font></qt>",location,
h.tap-pu-iš-na,achE,tapušna,dappuis~na,4,tapušna,GN,h.da-ap-pu-iš-nu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">tap</font>-<font color=""#9b0000"">pu</font>-iš-na</qt>",location,
h.tap-pu-iš-nu-iš,achE,tapušna-š,dappuis~nuis~,4,tapušna,GN,h.tap-pu-iš-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">tap</font>-<font color=""#9b0000"">pu</font>-iš-nu-iš</qt>",location,
h.da-pi-ti-na-qa,achE,Dapitinaka,dapitinaqa,1,,GN,h.da-pi-ti-na-kaš,,,,,
hi-it-hi-te,mE,Hithite,hiithite,1,hiϑite,GN,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">it</font>-<font color=""#c30000"">hi</font>-te</qt>",river,
h.i-da-li,nE,,idali,,,GN,URU.ha-a-a-da-a-lu,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">i</font>-<font color=""#9b0000"">da</font>-li</qt>",location,
h.ú?-pi?-nu-za-an,achE,,upinuzaan,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ú</font>-<font color=""#e40000"">pi</font>-nu-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font></qt>",location,
h.ú-pír,achE,,upir,,,GN,h.ú-pír-iz-za,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ú</font>-<font color=""#e10000"">pír</font></qt>",location,
h.ú-pír-iz-za,achE,hufryača,upirizza,,hufryača,GN,h.ú-pír-ri-iz-za,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ú</font>-<font color=""#e10000"">pír</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",location,
h.ú-pír-ri-iz-za,achE,hufryača,upirriizza,,hufryača,GN,h.ú-pír-iz-za,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ú</font>-<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",location,
gi-ru-úh.KI,oE,,giruuki,1,,GN,,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#b40000"">ru</font>-<font color=""#00ff00"">úh</font>.<font color=""#690000"">KI</font></qt>",location,
la-h-ri-in.KI,oE,,lahriinki,,,GN,,,,"<qt>la-<font color=""#d50000"">h</font>-<font color=""#9b0000"">ri</font>-in.<font color=""#690000"">KI</font></qt>",location,
la-h-ti-e,nE,waste,lahtie,,,GN,,,,"<qt>la-<font color=""#d50000"">h</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">e</font></qt>",location,
h.ru-iš-da,achE,,ruis~da,,,GN,h.ru-iš-da-a,,,"<qt><font color=""#c30000"">h</font>.<font color=""#b40000"">ru</font>-iš-<font color=""#9b0000"">da</font></qt>",location,
h.ru-iš-da-a,achE,,ruis~daa,,,GN,h.ru-iš-da,,,"<qt><font color=""#c30000"">h</font>.<font color=""#b40000"">ru</font>-iš-<font color=""#9b0000"">da</font>-<font color=""#690000"">a</font></qt>",location,
h.šu-šu-in,achE,Susa-an,s~us~uin,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">šu</font>-in</qt>",location,
šu-šu-un,"mE, nE",Susa,s~us~uun,,,GN,tan.šu-šu-un,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">un</font></qt>",location,
h.šu-šu-h,nE,Susa,s~us~uh,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">šu</font>-<font color=""#d50000"">h</font></qt>",location,
[h.šu]-šu-un-h,nE,Susa,s~us~uunh,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">un</font>-<font color=""#d50000"">h</font></qt>",location,
v.ma-an-za-hi-p[i-…],oE,,maanzahipi,,,GN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">hi</font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">…</font></qt>",location,
h.ma?-an-za-na,achE,xvančanah,maanzana,,xvančanah,GN,hh.man-za-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-na</qt>",location,
h.ma-an-zí-da-na?,achE,,maanzidana,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">da</font>-na</qt>",location,
ma-an.zu-ul-me.KI,oE,,maanzuulmeki,,,GN,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font>.<font color=""#690000"">zu</font>-ul-<font color=""#9b0000"">me</font>.<font color=""#690000"">KI</font></qt>",location,
h.ma-an-na-ra-zí-ya-ra,achE,,maannaraziyara,1,,GN,ra-zí-ya-ra,,,"<qt><font color=""#c30000"">h</font>.<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font>-na-<font color=""#690000"">ra</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ra</font></qt>",location,
h.da-pu-iš-nu-iš,achE,tapušna-š,dapuis~nuis~,,tapušnaš,GN,h.da-ap-pu-iš-nu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#9b0000"">pu</font>-iš-nu-iš</qt>",location,
URU.ta-ra-kum,nA,taraku,darakum,,,GN,,,,"<qt><font color=""#690000"">URU</font>.ta-<font color=""#690000"">ra</font>-<font color=""#00ff00"">kum</font></qt>",city,
URU.ta-ra-qu,nA,,daraqu,1,,GN,,,,"<qt><font color=""#690000"">URU</font>.ta-<font color=""#690000"">ra</font>-qu</qt>",,
h.da-qa-ma-na,achE,Takavānā,daqamana,3,takavānā,GN,h.da-qa-ma-nu-iš,,,,,
h.da-qa-ma-nu-iš,achE,Takavānā-š,daqamanuis~,3,takavānā,GN,h.da-qa-ma-na,,,,,
h.da-qa-na,achE,Takāna,daqana,5,takāna,GN,,,,,,
[h.da]-ra-ú-ma,achE,tāravā,darauma,1,tāravā,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ú</font>-<font color=""#b40000"">ma</font></qt>",location,
URU.tar-gi-ba-ti,nA,,dargibati,5,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#c30000"">tar</font>-<font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ti</font></qt>",city,
h.tar-ri-šá,nE,Tarriša,darris~a,4,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">tar</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">šá</font></qt>",location,
<h>.ti-ak-ra-kaš,achE,tigraka,diakrakas~,1,tigraka,GN,h.ti-ig-rák-kaš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ti</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ra</font>-<font color=""#de0000"">kaš</font></qt>",location,
URU.di-bi-ri-i-na,nE,,dibiriina,,,GN,,,,"<qt><font color=""#690000"">URU</font>.di-<font color=""#de0000"">bi</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">i</font>-na</qt>",city,
h.ti-du-ma,achE,,diduma,,,GN,h.ti?-ud-du-ma,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ti</font>-<font color=""#9b0000"">du</font>-<font color=""#b40000"">ma</font></qt>",location,
h.ti-gi-me,nE,,digime,2,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ti</font>-<font color=""#9b0000"">gi</font>-<font color=""#9b0000"">me</font></qt>",location,
