transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
hh.ha-be-zí-ya,achE,abihaičya,habeziya,,abihaičya,PN,hh.ha-be-iz-zí-iš,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ha</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.ha-da-ba-nu-iš,achE,hadabānuš,hadabanuis~,,hadabānuš,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ha</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ba</font>-nu-iš</qt>",man,
ad-da.ma-nu,oE,,addamanu,,,PN,,,,"<qt><font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.<font color=""#b40000"">ma</font>-nu</qt>",man,
f.ad-da.mi-ut,nE,father-miut,addamiut,3,,PN,,,,"<qt><font color=""#e10000"">f</font>.<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.mi-<font color=""#d50000"">ut</font></qt>",woman,
ad-da.na-be-ir,oE,Adda-napir,addanabeir,1,,PN,ad-da.na-pi-ir,,,"<qt><font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.na-<font color=""#de0000"">be</font>-ir</qt>",man,
ad-da.na-pi-ir,oE,Adda-napir,addanapiir,1,,PN,"v.at-ta.na-pi-ir, ad-da.na-pir6",,,"<qt><font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.na-<font color=""#e40000"">pi</font>-ir</qt>",man,
ad-da.na-pir6,oE,Adda-napir,addanapir6,,,PN,"ad-da.na-pi-ir, v.at-ta.na-pi-ir",,,"<qt><font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.na-<font color=""#00ff00"">pir<sub><small>6</small></sub></font></qt>",man,
ad-da.pì-li-ir,oE,Atta-pilir,addapiliir,,,PN,,,,"<qt><font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.<font color=""#de0000"">pì</font>-li-ir</qt>",man,
hh.ad-da-pi-ya,achE,,addapiya,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>-<font color=""#e40000"">pi</font>-ya</qt>",man,
ad-da.ša-ra,oE,,addas~ara,1,,PN,,,,"<qt><font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.ša-<font color=""#690000"">ra</font></qt>",man,
hw.ad-da.man-qa,nE,Atta-manka,addamanqa,1,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.<font color=""#690000"">man</font>-<font color=""#00ff00"">qa</font></qt>",,
hh.ad-da-qa,achE,Hātaka,addaqa,2,hātaka,PN,hh.at-tuk-qa,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>-<font color=""#00ff00"">qa</font></qt>",,
hw.ad-da.te-en,nE,,addateen,5,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.te-<font color=""#690000"">en</font></qt>",man,
hw.ad-da.te-na,nE,,addatena,2,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.te-na</qt>",man,
hh.ad-du-ma-a,,āϑvaya,addumaa,1,āϑvaya,PN,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ad</font>-<font color=""#9b0000"">du</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">a</font></qt>",man,
hw.ad-da.uk-ki,oE,,addaukki,3,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>.<font color=""#9b0000"">uk</font>-<font color=""#690000"">ki</font></qt>",man,
a-du-ra,oE,adara,adura,,,PN,a-da-ra,,,"<qt><font color=""#690000"">a</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">ra</font></qt>",man,
hh.ad-sa-ir-ma,achE,aδarma,adsairma,3,aδarma,PN,,Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ad</font>-<font color=""#690000"">sa</font>-ir-<font color=""#b40000"">ma</font></qt>",man,
a-du-du,oE,,adudu,,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">du</font></qt>",man,
hh.a-du-uk-qa,achE,,aduukqa,3,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">a</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">uk</font>-<font color=""#00ff00"">qa</font></qt>",,
a-ga.kur-pu-um?,oE,,agakurpuum,1,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#9b0000"">ga</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">pu</font>-<font color=""#690000"">um</font></qt>",man,
ag-ga-ga,oE,aka-RED,aggaga,1,,PN,a-ga-ga,,,"<qt><font color=""#690000"">ag</font>-<font color=""#9b0000"">ga</font>-<font color=""#9b0000"">ga</font></qt>",man,
a-gi-ya-ù-tu,oE,agiya-utu,agiyautu,1,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#9b0000"">gi</font>-ya-ù-tu</qt>",man,
hh.ag-gi-ut,,ak-get,aggiut,1,,PN,ak+get,Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ag</font>-<font color=""#9b0000"">gi</font>-<font color=""#d50000"">ut</font></qt>",,
a-gi-im-mu-tu,oE,,agiimmutu,,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#9b0000"">gi</font>-<font color=""#b40000"">im</font>-<font color=""#690000"">mu</font>-tu</qt>",man,
ag-gi-qa-ak-qa,achE,,aggiqaakqa,1,,PN,,,,"<qt><font color=""#690000"">ag</font>-<font color=""#9b0000"">gi</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font></qt>",,
a-gu-gu,oE,agun-RED,agugu,1,,PN,a-ku-ku,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">gu</font>-<font color=""#690000"">gu</font></qt>",man,
a-gu-gu-ni,oE,agun,aguguni,1,,PN,a-ku-ku-ni,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">gu</font>-<font color=""#690000"">gu</font>-<font color=""#c30000"">ni</font></qt>",man,
a-gu-gu-ti,oE,,aguguti,1,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">gu</font>-<font color=""#690000"">gu</font>-<font color=""#690000"">ti</font></qt>",man,
a-gu-ku-um-ma,oE,,agukuumma,,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">gu</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font></qt>",man,
v.a-gu-na-an-nu,oE,agun-annu,agunaannu,4,,PN,a-gu-un+,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">a</font>-<font color=""#690000"">gu</font>-na-<font color=""#c30000"">an</font>-nu</qt>",man,
a-gu-se-ni-a,OE,,agusenia,,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">gu</font>-<font color=""#00ff00"">se</font>-<font color=""#c30000"">ni</font>-<font color=""#690000"">a</font></qt>",man,
a-ha.lu-lu,oE,ahu-lulu,ahalulu,1,,PN,,Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">ha</font>.<font color=""#690000"">lu</font>-<font color=""#690000"">lu</font></qt>",,
2.a-ha,oE,,aha,4,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">ha</font></qt>",,
a-ha-zu-nu,oE,,ahazunu,,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">ha</font>-<font color=""#690000"">zu</font>-nu</qt>",man,
a-hi-du-ka,oE,,ahiduka,1,,PN,,Sg.,1st,"<qt><font color=""#690000"">a</font>-<font color=""#c30000"">hi</font>-<font color=""#9b0000"">du</font>-ka</qt>",man,
a-hi-du-ú-a,oE,,ahiduua,2,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#c30000"">hi</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">ú</font>-<font color=""#690000"">a</font></qt>",man,
ah-hu-ú-a,oE,,ahhuua,1,,PN,"a-hu-hu-a, a-hu-hu-ú-a, a-hu-hu-ya",,,"<qt><font color=""#d50000"">ah</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ú</font>-<font color=""#690000"">a</font></qt>",man,
a-hi-ya-ù-ù,,ahiya-u,ahiyauu,2,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#c30000"">hi</font>-<font color=""#9b0000"">ya</font>-ù-ù</qt>",man,
v.ah-la-me-e,nE,,ahlamee,1,,PN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#d50000"">ah</font>-la-<font color=""#9b0000"">me</font>-<font color=""#690000"">e</font></qt>",man,
hw.a-h-ri,nE,,ahri,1,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">a</font>-<font color=""#d50000"">h</font>-<font color=""#9b0000"">ri</font></qt>",man,
f.ah-ti-ya-ù-tu,oE,,ahtiyautu,2,,PN,,,,"<qt><font color=""#e10000"">f</font>.<font color=""#d50000"">ah</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font>-ù-tu</qt>",woman,
a-hu-hu,oE,,ahuhu,4,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">hu</font></qt>",man,
a-hu-hu-a,oE,,ahuhua,3,,PN,ah-hu-ú-a,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">hu</font>-<font color=""#690000"">a</font></qt>",man,
a-hu-hu-hu,oE,,ahuhuhu,,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">hu</font></qt>",man,
a-hu-hu-tu,oE,,ahuhutu,5,,PN,a-hu-ú-tu,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">hu</font>-tu</qt>",man,
a-hu-hu-ú-a,oE,,ahuhuua,,,PN,ah-hu-ú-a,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ú</font>-<font color=""#690000"">a</font></qt>",man,
a-hu-hu-ya,oE,,ahuhuya,,,PN,ah-hu-ú-a,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ya</font></qt>",man,
a-hu-ú-a-ti,oE,,ahuuati,3,,PN,a-hu-ya-ti,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ú</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ti</font></qt>",man,
v.a-hu-un-da-ra,nE,,ahuundara,,,PN,"hu-un-dar-a, v.hu-un-da-ru",,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#b40000"">un</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ra</font></qt>",man,
a-hu-ú-tu,oE,,ahuutu,,,PN,"a-hu-hu-tu, a-hu-[ú]-tu-tu",,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ú</font>-tu</qt>",man,
a-hu-[ú]-tu-tu,oE,,ahuututu,,,PN,a-hu-ú-tu+ü,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ú</font>-tu-tu</qt>",man,
a-hu-ya-ti,oE,,ahuyati,1,,PN,a-hu-ú-a-ti,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ti</font></qt>",man,
a-i-e-ni-ya,oE,,aieniya,1,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#9b0000"">i</font>-<font color=""#690000"">e</font>-<font color=""#c30000"">ni</font>-<font color=""#9b0000"">ya</font></qt>",man,
a-hu-na-[…],oE,,ahuna,,,PN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-na-<font color=""#9b0000"">…</font></qt>",man,
a-hu-ya-tu,oE,,ahuyatu,1,,PN,a-hu-ú-a-ti,,,"<qt><font color=""#690000"">a</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ya</font>-tu</qt>",,
f.a-i-in.lu-gu,oE,,aiinlugu,4,,PN,,,,"<qt><font color=""#e10000"">f</font>.<font color=""#690000"">a</font>-<font color=""#9b0000"">i</font>-in.<font color=""#690000"">lu</font>-<font color=""#690000"">gu</font></qt>",woman,
f.a-i-in.lu-un-gu,oE,,aiinluungu,4,,PN,f.a-i-in.lu-gu,,,"<qt><font color=""#e10000"">f</font>.<font color=""#690000"">a</font>-<font color=""#9b0000"">i</font>-in.<font color=""#690000"">lu</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">gu</font></qt>",woman,
f.a-[i-in]-ra?-ti-iš-ta,,,aiinratiis~ta,,,PN,,,,"<qt><font color=""#e10000"">f</font>.<font color=""#690000"">a</font>-<font color=""#9b0000"">i</font>-in-<font color=""#690000"">ra</font>-<font color=""#690000"">ti</font>-iš-ta</qt>",woman,
hh.a?-in-hi-ya,achE,,ainhiya,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">a</font>-in-<font color=""#c30000"">hi</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.ak-gi-ut,,,akgiut,1,,PN,hh.ag-gi-ut,Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#9b0000"">gi</font>-<font color=""#d50000"">ut</font></qt>",,
ak-im,mE,,akim,,,PN,,,,"<qt><font color=""#690000"">ak</font>-<font color=""#b40000"">im</font></qt>",man,
a-ki-ki,oE,,akiki,,,PN,aka,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ki</font></qt>",man,
hh.ak-ba-qa,achE,,akbaqa,1,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#9b0000"">ba</font>-<font color=""#00ff00"">qa</font></qt>",,
ak-ka-ma-ne-ni,oE,,akkamaneni,,,PN,,,,"<qt><font color=""#690000"">ak</font>-ka-<font color=""#b40000"">ma</font>-<font color=""#d50000"">ne</font>-<font color=""#c30000"">ni</font></qt>",man,
hh.ak-kam-ri-iš,achE,haxāhuri-š,akkamriis~,,haxāhuri,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">kam</font>-<font color=""#9b0000"">ri</font>-iš</qt>",man,
hh.ak-kam-ú-ya,achE,,akkamuya,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">kam</font>-<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ya</font></qt>",man,
hw.ak-ki-da-da,nE,,akkidada,,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">da</font></qt>",man,
hh.ak-ki-na,achE,haxina,akkina,3,haxina,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-na</qt>",man,
hw.ak-ki-ra-ra,nE,Akkirara,akkirara,2,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ra</font></qt>",man,
ak-ki-ri-ya-ù-ù,oE,Akkiriyaū,akkiriyauu,1,,PN,,,,"<qt><font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font>-ù-ù</qt>",man,
hh.ak.ki-tin,achE,,akkitin,2,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>.<font color=""#690000"">ki</font>-<font color=""#9b0000"">tin</font></qt>",man,
hh.ak-ki-ya,achE,,akkiya,,haxāya,PN,hh.ak-qa-ya,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">ya</font></qt>",man,
v.ak-ki-ri-ri,nE,Akkiriri,akkiriri,1,,PN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ri</font></qt>",man,
hh.ak-ki-ri-ya,achE,Akkiriya,akkiriya,1,,PN,v.ak-ki-ri-ri,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.ak-kam-qa,achE,Āgauka,akkamqa,1,āgauka,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">kam</font>-<font color=""#00ff00"">qa</font></qt>",,
hh.ak.ku-ku,achE,Akkuku,akkuku,5,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>.<font color=""#d50000"">ku</font>-<font color=""#d50000"">ku</font></qt>",man,
hh.ak-ku-ma-pi-iš,achE,,akkumapiis~,3,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#d50000"">ku</font>-<font color=""#b40000"">ma</font>-<font color=""#de0000"">pi</font>-iš</qt>",man,
ak-ku-ù-a,oE,,akkuua,,,PN,,,,"<qt><font color=""#690000"">ak</font>-<font color=""#d50000"">ku</font>-ù-<font color=""#690000"">a</font></qt>",man,
hw.ak-ku-ut,nE,,akkuut,1,,PN,a-ku-ut,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ak</font>-<font color=""#d50000"">ku</font>-<font color=""#d50000"">ut</font></qt>",man,
h.ak-ma-a-na,achE,haxmaina,akmaana,,haxmaina,PN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ak</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">a</font>-na</qt>",man,
hh.ak-ma-iš-da-na,achE,haxmastāna,akmais~dana,,haxmastāna,PN,hh.ak-ma-áš-da-na,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#b40000"">ma</font>-iš-<font color=""#9b0000"">da</font>-na</qt>",man,
hh.ak-ma-áš-da-na,achE,haxmastāna,akmaas~dana,,haxmastāna,PN,hh.ak-ma-iš-da-na,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">da</font>-na</qt>",man,
hh.ak-mar-šá?-na,oI,,akmars~ana,1,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#9b0000"">mar</font>-<font color=""#c30000"">šá</font>-na</qt>",man,
hh.ak-ku-šu?-na,achE,,akkus~una,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">šu</font>-na</qt>",man,
hh.ak.li-qa,achE,,akliqa,1,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>.li-<font color=""#00ff00"">qa</font></qt>",,
hh.ak-ma-ak-qa,achE,Haxmaka,akmaakqa,1,haxmaka,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font></qt>",,
hh.ak-qa-su-iš-da,,Haxazušta,akqasuis~da,1,haxazušta,PN,hh.ak-su-iš-da,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">su</font>-iš-<font color=""#9b0000"">da</font></qt>",,
hh.ak-qa-še,achE,,akqas~e,1,,PN,hh.ak-qa-ya-še,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">še</font></qt>",,
hh.ak-qa-ya,achE,Haxāya,akqaya,1,haxāya,PN,"hh.ak-qa-a-ya, hh.ak-ki-ya",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">ya</font></qt>",,
hh.ak-qa-ya-na,achE,Haxāyāna,akqayana,1,haxāyāna,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">ya</font>-na</qt>",,
hh.ak-qa-ya-qa,achE,Haxāyaka,akqayaqa,1,haxāyaka,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font>-<font color=""#690000"">ya</font>-<font color=""#00ff00"">qa</font></qt>",,
hh.ak-ra-du-iš,achE,āxratu-š,akraduis~,1,āxratu,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">du</font>-iš</qt>",man,
ak-ri-iš,achE,āgriš,akriis~,2,āgriš,PN,,,,"<qt><font color=""#690000"">ak</font>-<font color=""#9b0000"">ri</font>-iš</qt>",man,
hh.ak-ri-ya,achE,āgrya,akriya,,āgrya,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.ak-ru-ru,achE,aka-ruru,akruru,4,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#b40000"">ru</font>-<font color=""#b40000"">ru</font></qt>",man,
hh.ak-sa?-su-ul,achE,,aksasuul,1,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">su</font>-ul</qt>",man,
ak-sir,mE,aksi-SG,aksir,1,,PN,"[ak]-še-ir, ak-sír, ak-sìr, h.ba-har.ak-ši-ri, ki-ra.GAM.ak-sir, ki-ri.ak-sir, [ki-t]i-en.ak-sir, hal-ti-ra.ak-sír, hu-ban.gi-sir, d.si-mut.ak-sìr",Sg.,1st,"<qt><font color=""#690000"">ak</font>-<font color=""#690000"">sir</font></qt>",man,
v.ak-sir.d.in-su-uš-[na-ak],nE,aksi-SG-inšušinak,aksirinsuus~naak,1,,PN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">sir</font>.<font color=""#c30000"">d</font>.in-<font color=""#690000"">su</font>-uš-na-<font color=""#690000"">ak</font></qt>",man,
ak-sir.KI.MIN,mE,aksi-SG,aksirkimin,1,,PN,,,,"<qt><font color=""#690000"">ak</font>-<font color=""#690000"">sir</font>.<font color=""#690000"">KI</font>.<font color=""#690000"">MIN</font></qt>",man,
hh.ak-su-iš-da,achE,haxazušta,aksuis~da,3,haxazušta,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">su</font>-iš-<font color=""#9b0000"">da</font></qt>",man,
hh.ak-še-ir,achE,aksi-SG,aks~eir,1,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">še</font>-ir</qt>",man,
ak-še-i[r].GAM.in-šu-uš,mE,,aks~eirins~uus~,1,,PN,ak-sir.d.in-šu-[uš],,,"<qt><font color=""#690000"">ak</font>-<font color=""#690000"">še</font>-ir.<font color=""#690000"">GAM</font>.in-<font color=""#9b0000"">šu</font>-uš</qt>",man,
hh.ak-še-na,achE,axšaina,aks~ena,4,axšaina,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#690000"">še</font>-na</qt>",man,
hw.ak-ši-in.ki-li-ik,nE,aksi-n-kili-k,aks~iinkiliik,2,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ak</font>-<font color=""#c30000"">ši</font>-in.<font color=""#690000"">ki</font>-li-<font color=""#c30000"">ik</font></qt>",man,
hw.ak-ši-mar-ti,nE,aksi-marti,aks~imarti,3,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ak</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">mar</font>-<font color=""#690000"">ti</font></qt>",man,
hh.ak-ši-maš-ra,achE,axšyavazra,aks~imas~ra,4,axšyavazra,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ak</font>-<font color=""#c30000"">ši</font>-<font color=""#de0000"">maš</font>-<font color=""#690000"">ra</font></qt>",man,
